Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:07:06 12:50:35,FailTales,wanton.... the word I was looking for was wanton...less egregious than wonton censorship #twitterfail #eff #4cha.. http://tinyurl.com/pt6jfw,0,0,0,0,en,,"['twitterfail', 'eff', '4cha']"
09:07:06 09:07:05,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1oDVf #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:06 08:07:07,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1oBNa #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:06 04:07:03,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1ou0H #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:06 03:07:05,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1orCq #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:06 02:32:51,kristenmchugh22,Rt @ElyssaD: you can say that 10x  over again #EFF RT @kristenmchugh22:  support a tax that meant free wi-fi as much as I'd support one  ...,0,0,0,0,en,"Pittsburgh, Pa",['EFF']
09:07:06 02:07:13,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1op0U #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:06 00:08:42,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1okDL #tosback #eff http://bit.ly/H3mPL,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:06 00:07:12,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1okDL #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 23:07:07,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/1oig8 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 22:27:19,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1ogYT #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 22:27:05,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/1ogYh #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 21:12:23,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1oeoJ #tosback #eff http://bit.ly/1Tts4H,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:05 21:07:09,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1oeoJ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 19:07:08,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1oak6 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 18:28:22,musicregistry,ASCAP sues AT&T-says ringtones are public performance. EFF objects says IDG News http://tinyurl.com/ley9je #ASCAP #EFF #ringtones,0,0,0,0,en,"Los Angeles, CA","['ASCAP', 'EFF', 'ringtones']"
09:07:05 18:07:07,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1o7R6 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 17:07:20,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1o5MS #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 17:07:07,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/1o5Ms #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 16:07:05,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1o3M6 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 15:12:12,effbot,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/1o1Eo #tosback #eff http://bit.ly/Q6CWe,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:05 15:07:07,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/1o1Eo #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 14:07:30,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nZsR #tosback #eff http://bit.ly/3ka3J,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:05 14:07:08,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nZsR #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 13:12:04,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nXp2 #tosback #eff http://bit.ly/AQYyz,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:05 13:11:21,nanofoo,"I meant to tweet this yesterday (July 4th), but I forgot. From 1996, A Declaration of the Independence of Cyberspace; http://ow.ly/gwOS #EFF",0,0,0,0,en,"Tempe, Arizona, USA",['EFF']
09:07:05 12:08:45,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nVei #tosback #eff http://bit.ly/18O2Bi,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:05 12:07:07,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nVei #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 11:11:58,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nT3b #tosback #eff http://bit.ly/QyMIS,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:05 11:07:02,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nT3b #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 10:07:06,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nR31 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 09:11:37,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nONQ #tosback #eff http://bit.ly/WmtfJ,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:05 09:07:03,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nONQ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:05 00:07:07,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1ny7u #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 23:11:59,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nwhP #tosback #eff http://bit.ly/9435X,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:04 23:07:02,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nwhP #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 18:28:13,musicregistry,ASCAP sues AT&T-says ringtones are public performance. EFF objects says IDG News http://tinyurl.com/ley9je #ASCAP #EFF #ringtones,0,0,0,0,en,"Los Angeles, CA","['ASCAP', 'EFF', 'ringtones']"
09:07:04 16:07:18,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1nhlF #tosback #eff http://bit.ly/z1opg,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:04 15:07:02,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1neV4 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 13:12:16,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1naJU #tosback #eff http://bit.ly/CHhz0,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:04 13:07:07,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1naJU #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 12:17:20,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1n8D3 #tosback #eff http://bit.ly/10CSGO,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:04 12:07:08,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1n8D3 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 10:16:58,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1n4D9 #tosback #eff http://bit.ly/qfbx9,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:04 10:07:05,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1n4D9 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 09:07:08,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1n2C4 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 07:12:03,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mZUv #tosback #eff http://bit.ly/qPLup,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:04 07:07:03,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mZUv #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 06:07:05,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mYjo #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 05:11:59,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mWGf #tosback #eff http://bit.ly/lNKlb,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:04 05:07:06,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mWGf #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 04:07:04,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mUu9 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 03:51:10,Fredgarrett,@iinfamouszG You're referring to a RT I made. Reading your tweets...  You sure sound a lot like @pipmina  #NINtard #FAIL #eff #ewe,0,0,0,0,en,The Bay Area CALIFORNIA,"['NINtard', 'FAIL', 'eff', 'ewe']"
09:07:04 03:04:48,thesubjective,#EFF sues DOJ to release documents on domestic surveilance. http://www.eff.org/press/archives/2009/06/23 #billofrightsbedamned #thankyoueff,0,0,0,0,en,SGV,"['EFF', 'billofrightsbedamned', 'thankyoueff']"
09:07:04 02:07:03,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mPxw #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:04 01:07:04,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mN39 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:03 18:28:40,musicregistry,ASCAP sues AT&T-says ringtones are public performance. EFF objects says IDG News http://tinyurl.com/ley9je #ASCAP #EFF #ringtones,0,0,0,0,en,"Los Angeles, CA","['ASCAP', 'EFF', 'ringtones']"
09:07:03 13:12:06,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mlUX #tosback #eff http://bit.ly/qjMki,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:03 13:07:10,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mlUX #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:03 12:17:41,effbot,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mjGb #tosback #eff http://bit.ly/1W4S60,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:07:03 12:17:31,effbot,"ASCAP sees performers - everywhere
http://bit.ly/JSQZD

#ASACP #EFF #AT&T #Verizon http://bit.ly/TsXgQ",0,0,0,0,en,"Aberdeen, Scotland","['ASACP', 'EFF', 'AT', 'Verizon']"
09:07:03 12:12:35,engelmannsoft,"ASCAP sees performers - everywhere
http://bit.ly/JSQZD

#ASACP #EFF #AT&T #Verizon",0,0,0,0,en,"Dortmund, Germany","['ASACP', 'EFF', 'AT', 'Verizon']"
09:07:03 12:07:04,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1mjGb #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:03 03:07:03,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1m1yt #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:03 02:07:03,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1lZ4O #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:02 23:07:08,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1lRLz #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:02 22:07:03,EFF_TOSBack,Policy change: Time-Warner Cable Residential Services Subscriber Agreement http://is.gd/1lPhY #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:07:02 18:28:36,musicregistry,ASCAP sues AT&T-says ringtones are public performance. EFF objects says IDG News http://tinyurl.com/ley9je #ASCAP #EFF #ringtones,0,0,0,0,en,"Los Angeles, CA","['ASCAP', 'EFF', 'ringtones']"
09:07:02 17:13:51,effbot,Good #EFF Argument in Jammie Thomas appeal case: http://bit.ly/4KrAC - 'grossly excessive' punitive damage awards u... http://bit.ly/S4Ahm,0,0,0,0,en,"Aberdeen, Scotland",['EFF']
09:07:02 17:06:49,DaleDietrich,Good #EFF Argument in Jammie Thomas appeal case: http://bit.ly/4KrAC - 'grossly excessive' punitive damage awards unconstitutional,0,0,0,0,en,Toronto,['EFF']
09:07:02 05:39:44,superphly,Looks like a caucasian SUV and Truck owners meetup at the Tap tonight. #eff-cs,0,0,0,0,en,"Mexico City, Mexico",['eff']
09:07:01 15:18:15,scanlines,Meine primär genutzte #Suchmaschine Ixquick wird sogar von der #EFF gelobt u. a. wegen Minimum-Logging u. HTTPS. http://is.gd/1kaPi,0,0,1,0,de,Germany,"['Suchmaschine', 'EFF']"
09:07:01 14:09:44,effbot,"#twiiterjail...? Im too hung over 2 fight or rhyme.... so #eff YOU, Im going to the escape route... http://bit.ly/qr36l",0,0,0,0,en,"Aberdeen, Scotland","['twiiterjail', 'eff']"
09:07:01 14:09:43,effbot,"#twiiterjail...? Im too hung over 2 fight or rhyme.... so #eff YOU, Im going to the escape route... http://bit.ly/33uPK9",0,0,0,0,en,"Aberdeen, Scotland","['twiiterjail', 'eff']"
09:06:30 23:12:59,DJReFRESH,@esdi i asked him for a melissa theuriau but i don't think he believes i can stop being an ass. #eff santa,0,0,0,0,en,,['eff']
09:06:30 20:56:03,wwwmarty,Is your printer spying on you? http://www.wimp.com/printerspying/ #eff,0,0,1,0,en,,['eff']
09:06:29 21:07:18,EFF_TOSBack,Policy change: Google Base Terms Of Service http://is.gd/1iouO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:29 21:07:07,EFF_TOSBack,Policy change: Automattic WordPress.com Terms Of Service http://is.gd/1iouc #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:29 20:27:17,EFF_TOSBack,Tracking a new policy: Verizon Online Terms Of Service http://is.gd/1ims3 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:29 20:27:06,EFF_TOSBack,Tracking a new policy: Comcast Network Management Policy http://is.gd/1imry #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:29 18:07:02,EFF_TOSBack,Policy change: Automattic WordPress.com Terms Of Service http://is.gd/1ifsz #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:29 03:45:37,joaosergio,"RT: @paulo_rena: #TPB #EFF e #freeculture aderiram à campanha ""PirateandoJackson/MichaelLivre"" durante o #fisl http://is.gd/1hALU",0,0,0,0,pt,Cataguases,"['TPB', 'EFF', 'freeculture', 'fisl']"
09:06:29 03:28:43,prenass,"#TPB #EFF e #freeculture aderiram à campanha ""PirateandoJackson/MichaelLivre"" durante o #fisl http://is.gd/1hALU",0,0,0,0,pt,"Brasília, DF","['TPB', 'EFF', 'freeculture', 'fisl']"
09:06:27 23:06:21,connectme,Abrupt halt of #iranelection video suggests #EFF vision of free speech on web at odds w/sovereignity. Next up: Russia. http://is.gd/1glwM,0,0,0,0,en,"Denver, CO","['iranelection', 'EFF']"
09:06:27 15:00:56,monkinetic,"Slashdot :The Internet Helps Iran Silence Activists: http://bit.ly/19busM - this is hardly surprising, though deeply sad. #dpi #eff",0,0,0,0,en,"Mesa, AZ","['dpi', 'eff']"
09:06:27 04:05:25,Halibutron,http://bit.ly/mwa2B #EFF ’s Oddly Informed War on #Apple #iPhone Apps (this time it's personal),0,0,0,0,en,Toronto Tokyo Gilead SriLanka,"['EFF', 'Apple', 'iPhone']"
09:06:26 23:07:05,EFF_TOSBack,Policy change: EarthLink Internet Service Agreement http://is.gd/1f2kK #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:26 23:01:07,good_education,RT @eddiesimmens #spotify #p2p #ascap #EFF Calling all who love music: don't let biased tradegroups hijack copyright education! http://t ...,0,0,0,0,en,,"['spotify', 'p2p', 'ascap', 'EFF']"
09:06:26 22:59:28,eddiesimmens,#spotify #p2p #ascap #EFF Calling all who love music: don't let biased tradegroups hijack copyright education! http://tinyurl.com/nr5zx3,0,0,0,0,en,Houston,"['spotify', 'p2p', 'ascap', 'EFF']"
09:06:26 12:24:45,effbot,EFF Demands Public Release of FBI Surveillance Rules | Kansas City infoZine® #news #kc #eff #fbi #lawsuit #usa... http://bit.ly/c8ZZa,0,0,0,0,en,"Aberdeen, Scotland","['news', 'kc', 'eff', 'fbi', 'lawsuit', 'usa']"
09:06:26 08:56:03,danrom81,RT @AgentOrange #cheer RT @fpschulte: just joined the Electronic Frontier Foundation ... #activism #eff #zensursula,0,0,0,0,en,New York,"['cheer', 'activism', 'eff', 'zensursula']"
09:06:26 08:52:39,agentorange,#cheer RT @fpschulte: just joined the Electronic Frontier Foundation ... #activism #eff #zensursula,0,0,0,0,en,,"['cheer', 'activism', 'eff', 'zensursula']"
09:06:26 08:36:01,danrom81,RT @fpschulte just joined the Electronic Frontier Foundation ... #activism #eff #zensursula,0,0,0,0,en,New York,"['activism', 'eff', 'zensursula']"
09:06:26 08:31:51,fpschulte,just joined the Electronic Frontier Foundation ... #activism #eff #zensursula,0,0,0,0,en,"Gelsenkirchen, Germany","['activism', 'eff', 'zensursula']"
09:06:25 00:52:45,ezragorman,@eff is on twitter but they're not on http://identi.ca ????? #eff #travesty,0,0,0,0,en,Oregon,"['eff', 'travesty']"
09:06:25 00:07:14,EFF_TOSBack,Policy change: Google Base Terms Of Service http://is.gd/1cumg #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:25 00:07:03,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/1culW #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:24 23:17:14,EFF_TOSBack,Tracking a new policy: Comcast Subscriber Agreement http://is.gd/1csrG #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:24 23:04:58,DHendy,@skaw @jeffrey yeah my bad. good luck driving home safely in your Land Rovers. #eff,0,0,0,0,en,Chicago,['eff']
09:06:24 15:34:02,effbot,#EFF wants #FBI surveillance rules made public: 'In violation of federal law' - http://www.p2pnet.net/story/23798 http://bit.ly/n2F,0,0,0,0,en,"Aberdeen, Scotland","['EFF', 'FBI']"
09:06:24 15:28:12,newjon2,#EFF wants #FBI surveillance rules made public: 'In violation of federal law' - http://www.p2pnet.net/story/23798,0,0,0,0,en,"Vancouver Island, BC, Canada","['EFF', 'FBI']"
09:06:24 14:30:51,WebNextUp,#Canada Politicians Reverse Course On #DMCA http://bit.ly/jHcgK #EFF,0,0,0,0,en,USA,"['Canada', 'DMCA', 'EFF']"
09:06:24 12:52:24,effbot,"#Mythbusters + #EFF=WIN! Giant code wheel for sale, proceeds to EFF http://tinyurl.com/nw3r7a (via @BoingBoing) http://bit.ly/mPSTB",0,0,0,0,en,"Aberdeen, Scotland","['Mythbusters', 'EFF']"
09:06:24 12:50:38,raaven,"#Mythbusters + #EFF=WIN! Giant code wheel for sale, proceeds to EFF http://tinyurl.com/nw3r7a (via @BoingBoing)",0,0,0,0,en,,"['Mythbusters', 'EFF']"
09:06:23 22:07:36,EFF_TOSBack,Policy change: Google GMail Program Policies http://is.gd/1b2Ku #tosback #eff,0,0,0,0,pl,,"['tosback', 'eff']"
09:06:23 22:07:25,EFF_TOSBack,Policy change: Google GMail Privacy Policy http://is.gd/1b2Jl #tosback #eff,0,0,0,0,pl,,"['tosback', 'eff']"
09:06:23 22:07:14,EFF_TOSBack,Policy change: Google GMail Legal Notices http://is.gd/1b2I2 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:23 21:17:39,EFF_TOSBack,Tracking a new policy: T-Mobile Terms and Conditions http://is.gd/1aXeu #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:23 21:17:16,EFF_TOSBack,Tracking a new policy: Google Base Terms Of Service http://is.gd/1aXbJ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:23 21:07:03,EFF_TOSBack,Policy change: Recovery.gov Privacy Policy http://is.gd/1aVZM #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:23 20:38:04,ahynes1,My blog is currently down because Due to issues with Rackspace/Slicehost not allowing TOR #eff #tor #iranelection,0,0,0,0,en,"Woodbridge, CT","['eff', 'tor', 'iranelection']"
09:06:23 19:16:29,effbot,Policy change: Google GMail Legal Notices http://is.gd/1aJlP #tosback #eff http://bit.ly/1yPIwH,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:23 19:16:25,effbot,Policy change: Google GMail Privacy Policy http://is.gd/1aJmZ #tosback #eff http://bit.ly/21FKi,0,0,0,0,pl,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:23 19:16:25,effbot,Policy change: Google GMail Program Policies http://is.gd/1aJnX #tosback #eff http://bit.ly/11O7ef,0,0,0,0,pl,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:23 19:07:26,EFF_TOSBack,Policy change: Google GMail Program Policies http://is.gd/1aJnX #tosback #eff,0,0,0,0,pl,,"['tosback', 'eff']"
09:06:23 19:07:15,EFF_TOSBack,Policy change: Google GMail Privacy Policy http://is.gd/1aJmZ #tosback #eff,0,0,0,0,pl,,"['tosback', 'eff']"
09:06:23 19:07:03,EFF_TOSBack,Policy change: Google GMail Legal Notices http://is.gd/1aJlP #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:23 18:32:43,a0k,"Iranian security hunting blogs via loc/timezone. Set ""location"" to #Tehran & timezone to GMT +3.30 to create a logjam. #censorship #EFF",0,0,0,0,en,NYC / IG: @a0k,"['Tehran', 'censorship', 'EFF']"
09:06:23 17:55:28,nsputnik,@qubitsu you were quoted regarding TeachingCopyright.org vs. Copyright Alliance Education http://bit.ly/xlWyg #eff,0,0,0,0,en,"Long Beach, Ca",['eff']
09:06:23 14:04:26,WebNextUp,ASCAP Wants To Be Paid When Your Phone Rings http://bit.ly/EwRrx  #eff ASCAP ringring hello morons! #fail,0,0,0,0,en,USA,"['eff', 'fail']"
09:06:23 07:20:15,agentorange,#ASCAP bloodsuckers claim #phone ringing is #performance! http://tinyurl.com/my3dul #eff,0,0,0,0,en,,"['ASCAP', 'phone', 'performance', 'eff']"
09:06:22 21:07:03,EFF_TOSBack,Policy change: GoDaddy Universal Terms Of Service http://is.gd/19z2K #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:22 14:40:42,WebNextUp,How the Obama #Copyright Policies Might Unfold #EFF http://bit.ly/8lgU0  #tcot #tlot,0,0,0,0,en,USA,"['Copyright', 'EFF', 'tcot', 'tlot']"
09:06:22 10:12:53,OisEucalypt,"http://bit.ly/RPW9K
 #ascap #ringtone #eff - A reminder on how insane we are. Thankfully EFF too rescue",0,0,0,0,en,South Australia,"['ascap', 'ringtone', 'eff']"
09:06:22 01:02:36,theobamafeed,obama uspto http://bit.ly/9bu0W | harvard http://bit.ly/sSXEP | #eff busts #patent http://bit.ly/13ptPO & drops .. http://tinyurl.com/n9gh6j,0,0,0,0,en,,"['eff', 'patent']"
09:06:22 01:02:06,InBonobo,obama uspto http://bit.ly/9bu0W | harvard http://bit.ly/sSXEP | #eff busts #patent http://bit.ly/13ptPO & drops #acta http://bit.ly/L9Pi6,0,0,1,0,en,"Toronto, Canada","['eff', 'patent', 'acta']"
09:06:20 00:38:19,Jorge_S,"EFF (Electronic Frontier Foundation) busts a illegitimate patent, protecting our interests - http://bit.ly/tXUI7 #EFF #freedom #patent",0,0,0,0,en,,"['EFF', 'freedom', 'patent']"
09:06:20 00:23:14,effbot,Are US Regulations Hurting Free Speech in Iran? http://is.gd/16Ls1 http://is.gd/16Lsr #eff #freespeech http://bit.ly/16iaXz,0,0,0,0,en,"Aberdeen, Scotland","['eff', 'freespeech']"
09:06:20 00:15:42,bujanga,Are US Regulations Hurting Free Speech in Iran? http://is.gd/16Ls1 http://is.gd/16Lsr #eff #freespeech,0,0,0,0,en,"Milwaukee, WI, USA","['eff', 'freespeech']"
09:06:19 22:34:53,Kurren,Dramatic Increase in Number of Tor Clients from Iran: Interview with #Tor Project and the #EFF http://bit.ly/5FFKN,0,0,0,0,en,国際人,"['Tor', 'EFF']"
09:06:19 21:07:02,EFF_TOSBack,Policy change: Amazon Kindle License Agreement and Terms of Use http://is.gd/16DmN #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 20:37:50,effbot,Tracking a new policy: Paypal User Agreement http://is.gd/165Fb #tosback #eff http://bit.ly/SnZev,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:06:19 20:37:02,EFF_TOSBack,Tracking a new policy: Paypal User Agreement http://is.gd/165Fb #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:06:19 16:23:00,medeamaterial,"los de sita sings the blues pregunta si se le puede hacer un ""refund"" por uso justo, porq ella pagó derechos :P #openvideo #eff",0,0,0,0,es,,"['openvideo', 'eff']"
09:06:19 16:22:05,medeamaterial,"espero que hagan mi pregunta, cómo aplica el fair use fuera de USA. #openvideo #eff",0,0,0,0,es,,"['openvideo', 'eff']"
09:06:19 16:12:21,medeamaterial,"Considerar llamar a un hotline si hay, considerar contra propuesta, y también se puede demandar. #openvideo #eff",0,0,0,0,es,,"['openvideo', 'eff']"
09:06:19 16:11:58,medeamaterial,"Si es por Terminos del servicio, pedir revisión, si es DMCA, buscar copia de noticia, quién se queja y porq ? #openvideo #eff",0,0,0,0,es,,"['openvideo', 'eff']"
09:06:19 15:13:46,WebNextUp,#EFF Busts Illegitimate Subdomain Patent - hooray! #win http://bit.ly/t1OS2,0,0,0,0,en,USA,"['EFF', 'win']"
