Text,Datetime,Location,Hashtags
theres one thing id like see parties safricans best interests heart coming together making sure eff anc da know safricans come first many parties makes impossible get rid anc parties ends sharing 50 votes,22:05:03 07:44:56,South Africa,"['Eff', 'ANC', 'DA']"
vote split da actionsa could lead vfplus win previous election results follows da 505 vfplus 20 actionsa 75 time actionsa campaigned long beforehand increase vote share,22:05:01 09:15:33,"Pretoria, South Africa","['DA', 'VFplus', 'actionSA']"
tshwane ward 96 byelection held 4th may da actionsa campaigning vigorously spending lots resources election actionsa candidate exda member interesting see wins wards,22:05:01 09:12:15,"Pretoria, South Africa","['DA', 'actionSA']"
12 4th may next round elections held number candidates per party anc 4 eff 4 da 1 actionsa 1 vfplus 1 please note many candidates included main national parties,22:05:01 09:04:22,"Pretoria, South Africa","['ANC', 'EFF', 'DA', 'ActionSA', 'VFplus']"
da well da take active role ensuring 1000s public servants fraudulently received socialgrants dismissed doubt whether ancgovt intention acting voting constituency,22:04:25 14:23:54,"Cape Town, South Africa","['DA', 'SocialGrants', 'ANCGovt']"
ill vote da john steenhuisen gets matric,22:04:25 05:27:02,South Africa,['DA']
results 20 april byelection kzn ethekwini ward 103 anc 4391 146 da 2233 091 eff 205 681 ifp 09 112 anc retain seat jeffrey mchunu elected,22:04:23 18:31:02,"Pretoria, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'ANC']"
results byelections 20th april wc witzenberg ward 02 da 3266 587 anc 2898 08 icosa 1356 3 pa 1343 1285 good 976 206 da retain ward patric daniels elected,22:04:23 18:18:38,"Pretoria, South Africa","['DA', 'ANC', 'ICOSA', 'PA', 'GOOD', 'DA']"
vote da,22:04:17 17:45:56,South Africa,['DA']
2months weekly something affects hursthill water pressure high areas see results apologies cut anymore da water joburg time account voters,22:04:15 07:21:57,"Johannesburg, South Africa","['hursthill', 'DA', 'Water', 'Joburg']"
ruling anc steals poor opposition da fights poor da despicable need better nationalelections2024,22:04:12 03:04:58,Cape Town,"['ANC', 'DA', 'NationalElections2024']"
president ext elections anc drop 3rd political party eff 4th actionsa number 1 da number 2,22:04:12 00:27:05,"Johannesburg, South Africa","['ANC', 'EFF', 'ActionSA', 'DA']"
opposition parties really start shaping cleaning act south africa needs alternative government abstaining voters need good governance vote corrupt populists racists xenophobic rhetoric hooligans etc anc da eff,22:04:11 09:21:44,South Africa,"['ANC', 'DA', 'EFF']"
upcoming byelections 4th may results 2021 local elections ec nmb ward 20 anc 738 eff 14 ec ntabankulu ward 11 anc 819 eff 126 gp tshwane ward 96 da 505 vfplus 20 nw mafikeng ward 13 anc 53 eff 353,22:04:10 13:03:17,"Pretoria, South Africa","['ANC', 'EFF', 'ANC', 'EFF', 'DA', 'VFplus', 'ANC', 'EFF']"
da eff anc playing minds games voters,22:04:04 12:25:38,south africa,"['DA', 'EFF', 'ANC']"
da cannot surprised many us vote da simple anc needs opposition solution future,22:03:30 20:35:41,Johannesburg,"['DA', 'ANC']"
would vote think different mechanism remove minister circus da fikile mbalula example happened prasa infrastructure prosecutable offense mbalula criminally charged removed minister,22:03:30 19:19:23,"Gauteng, South Africa","['DA', 'PRASA']"
needs renewed concept democracy anc da eff taken us far must rediscovered whether parties survive process government officials important people voted,22:03:28 19:15:37,South Africa,"['SA', 'ANC', 'DA', 'EFF']"
anc silent nhlanhla matter concerning ey come diplomatic approach lure many vote anc power 2024 help us coalition shall country operationdudula putsouthafricanfirst eff anc actionsa da pa eff,22:03:28 09:34:17,"Tsakane, South Africa","['ANC', 'OperationDudula', 'PutSouthAfricanFirst', 'EFF', 'ANC', 'ActionSA', 'DA', 'PA', 'EFF']"
upcoming byelections 20th april results 2021 local elections wc witzenberg ward 02 da 385 anc 282 nc phokwane ward 03 anc 48 eff 349 kzn ethekwini ward 03 anc 65 eff 12 kzn umdoni ward 13 da 2703 anc 2435,22:03:21 11:23:57,"Pretoria, South Africa","['DA', 'ANC', 'ANC', 'EFF', 'ANC', 'EFF', 'DA', 'ANC']"
da support immigrants continue benefit labour exploitationampfear thats resolved follows land issuethere need hate citizens voters instead eff must continue fight white monopoly capital south african problems need corrected,22:03:18 11:39:30,"Kempton Park, South Africa",['DA']
da 30 voted apartheid system governance continue 1990 see apartheid systems price goodservices racism institutions etc da racism,22:03:18 07:59:31,South Africa ,"['DA', 'racism']"
da making wrong sounds issue illegal foreign nationals refugees cannot apply visas south africa futile careful dont lose votes like anc come next elections,22:03:16 23:08:36,"Johannesburg, South Africa","['DA', 'ANC']"
look like middle gender ugly shirtsanyway long crying racism whites favorites seats government blacks voting cowsda lite,22:03:07 12:21:13,"Cape Town, South Africa",['DA']
actionsa carve future keep options open join forces propoor prodevelopment may may include da bias towards perpetuation privilege support mashaba leadership even staying independent vote till post anc era,22:02:28 11:14:58,South Africa  ,"['ActionSA', 'DA', 'Mashaba', 'ANC']"
theres eff anc da heading elections action life line please guys cant anymore foreigners operationdudula,22:02:23 02:10:00,"Cape Town, South Africa","['EFF', 'ANC', 'DA', 'OperationDudula']"
khayelisha development forum social called community tasks team anc members keep buying votes smaller parties time eff da ifp good dogs npos ngos arms take elephant room,22:02:19 20:05:27,South Africa,"['Khayelisha', 'ANC', 'votes', 'Eff', 'DA', 'IFP', 'GOOD']"
dont speak extended family friends support eff come 2024 da actionsa run country next 20 years voters see difference good municipal governance current coalition tshwane jozi,22:02:18 12:37:07,"Johannesburg, South Africa","['EFF', 'DA', 'ActionSA']"
live da da files motion confidence vote cyrilramaphosa advocate glynnis breytenbach da mp discusses,22:02:15 07:51:11,"Johannesburg, South Africa","['DA', 'CyrilRamaphosa']"
da tables vote confidence ramaphosas cabinet,22:02:15 04:16:03,"Johannesburg, South Africa",['DA']
da tables vote confidence ramaphosas cabinet,22:02:14 22:21:02,"Johannesburg, South Africa",['DA']
da tables vote confidence ramaphosas cabinet,22:02:14 15:58:11,"Johannesburg, South Africa",['DA']
vote share municipal elections democracy actionsa da anc eff,22:02:10 14:33:18,"Pretoria, South Africa","['Democracy', 'ActionSA', 'DA', 'anc', 'EFF']"
serious need start hard yards rural vote point large chunk urban vote given isnt going hurt anc time prove da clone trollip,22:02:09 11:59:33,"Durban, South Africa","['DA', 'Trollip']"
daled coalition achieved decision narrow margin 107 votes 102 following strong opposition anc eff tshwane salaries da eff anc actionsa ff tshwanecouncil,22:01:31 06:18:17,"Pretoria, South Africa","['Tshwane', 'Salaries', 'DA', 'EFF', 'ANC', 'ActionSA', 'FF', 'TshwaneCouncil']"
would da come within four votes winning ethekwini da fedex leader hellenzille unveiling partys offices durban sabcnews,22:01:27 09:31:04,"Durban, South Africa","['DA', 'Fedex', 'HellenZille', 'Durban', 'sabcnews']"
would da come within four votes winning ethekwini da fedex leader hellenzille unveiling partys offices durban,22:01:27 09:29:54,"Durban, South Africa","['DA', 'Fedex', 'HellenZille', 'Durban']"
da giving eff joburg winter january julius knew hes voting,22:01:21 18:15:20,"Tembisa, South Africa","['DA', 'EFF']"
effs malema threatened fire eff councillors vote da eff da malema,22:01:20 08:01:55,South Africa,"['EFF', 'DA', 'Malema', 'SouthAfrica']"
eff borrowed da votes da loose metro without eff,22:01:13 19:38:39,Soweto,"['EFF', 'DA']"
also means voting da coalition also fix problem since architects neoliberal policies also create people create da policies,22:01:08 14:55:16,South Africa,"['DA', 'Neoliberal']"
mlu definitely getting vote vaccine funding bill mellinda gates wonder else funded da,22:01:05 13:14:48,"Cape Town, South Africa",['DA']
point knowing incompetent fucks lost reservoir water apparently fixing pipe makes feel dehydrated irked ashamed even voted mzansi servicedelivery da westerncape,22:01:05 06:39:50,South Africa,"['Mzansi', 'Servicedelivery', 'DA', 'WesternCape']"
3 water updates explanations municipality water tanks bottled water brought anyone middle summer pandemic thats local government failure honestly even vote westerncape da mzansi,22:01:05 06:34:59,South Africa,"['WesternCape', 'DA', 'Mzansi']"
da lost vote already last election,22:01:04 08:12:15,Cape Town,['DA']
