Text,Datetime,Location,Hashtags
udm busy looking unattainable noconfidence vote anc cant survive one coalitions da done neh,17:08:24 13:04:22,"Cape Town, South Africa","['UDM', 'noconfidence', 'ANC', 'Coalitions', 'DA']"
clever blacks voted hairman matshaba da dagpl power,17:08:24 12:44:00,"Mabopane, South Africa",['DA']
anc claims victory da anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:24 12:05:48,South Africa,"['Victory', 'ANC', 'DA', 'EFF', 'CP']"
south jhb byelections results anc claims victory da anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:24 11:14:53,South Africa,"['South', 'Victory', 'ANC', 'DA', 'EFF', 'CP']"
victory anc byelections ward124 da ruling since 2011 anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:24 10:35:45,South Africa,"['Victory', 'ANC', 'Ward124', 'ANC', 'DA', 'EFF', 'CP']"
anc claims victory da byelections ward124 anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:24 10:25:11,South Africa,"['Victory', 'ward124', 'ANC', 'DA', 'EFF', 'CP']"
anc candidate billyclassssen wins byelection bergrivier municipality victory da,17:08:24 08:37:55,South Africa,"['ANC', 'BillyClassssen', 'WINS', 'Bergrivier', 'Municipality', 'Victory', 'DA']"
victory anc byelections ward 5 bergerivier anc da ruling since 2011,17:08:24 08:36:07,South Africa,"['Victory', 'ANC', 'Bergerivier', 'DA', 'ruling']"
anc snatches wc municipality da south jhb byelections results,17:08:24 08:34:16,South Africa,"['ANC', 'WC', 'DA', 'South', 'JHB', 'elections']"
anc wins three five ward byelections held wednesday gtgt da udm iec elections,17:08:24 08:11:32,"Port Elizabeth, South Africa","['ANC', 'ward', 'byelections', 'DA', 'UDM', 'southafrica', 'IEC', 'elections']"
broader voter unable 2 comprehend effect estimated r200m anc wastage hed vote differently da eff,17:08:21 18:18:28,South Africa,"['SA', 'ANC', 'DA', 'EFF']"
clear anc da support neoliberal policies anc talks ret elections failed poor shame,17:08:19 02:08:58,South Africa,"['ANC', 'DA', 'Neoliberal', 'Poor', 'Shame']"
add long list reasons vote da,17:08:16 11:01:27,"Cape Town, South Africa",['DA']
enca reported constitutional protection 4 anc mps voted 4 motionofnoconfidence n never reported protection da mp mogale,17:08:15 14:13:11,South Africa,"['eNCA', 'ANC', 'MotionOfNoConfidence', 'DA']"
zumavote anc must stay power google charlotesville see happening usa whitesupremacists da must never rule,17:08:14 12:13:09,"Johannesburg, South Africa","['ZumaVote', 'ANC', 'charlotesville', 'WhiteSupremacists', 'DA']"
getting nightmares stunt da pulled early elections dissolve parliament whose army getalife,17:08:13 12:22:53,"Gauteng, South Africa","['DA', 'GetALife']"
one finds contradictory effvoters call da racist ask eviction white sans breath,17:08:12 09:52:43,"Johannesburg, South Africa","['EFF', 'DA', 'racist']"
89 da mps resign malema et al believed general election would forced,17:08:11 21:13:33,"Johannesburg, South Africa","['DA', 'Malema']"
da smalema zumavote noconfidencevote da dapuppet see,17:08:11 14:00:35,"Mpumalanga, South Africa","['ZumaVote', 'NoConfidenceVote', 'DA', 'DAPuppet']"
admit malemas opposition earlyelection baseless eff anc da dissolveparliament,17:08:11 12:01:41,"Johannesburg, South Africa","['Malema', 'EarlyElection', 'EFF', 'ANC', 'DA', 'DissolveParliament']"
attempts goes empty public knows whos right whos wrong zuma defeated wmc da eff noconfidencevote,17:08:11 11:40:58,"Randburg, South Africa","['zuma', 'wmc', 'da', 'eff', 'NoConfidenceVote']"
retweeted enca icymi eff rejects da motion early elections,17:08:11 07:45:28,"Cape Town, South Africa","['EFF', 'DA']"
da becoming problem opposition agenda anc statepower wout getting 2 voter,17:08:11 07:43:02,"Daveyton, South Africa","['DA', 'ANC', 'StatePower']"
da shows dont understand grass root grafting needs 4 getting votes wont get,17:08:11 07:39:27,"Daveyton, South Africa",['DA']
icymi eff rejects da motion early elections,17:08:11 07:32:44,South Africa,"['EFF', 'DA']"
hope thing stronger fear zuma proved noconfidencevote win wmc da eff zumavote zumawin wmcfall,17:08:11 07:06:39,South Africa,"['ZUMA', 'NoConfidenceVote', 'WMC', 'DA', 'EFF', 'zumavote', 'zumawin', 'wmcfall']"
da submits motion parliament dissolved early election,17:08:11 05:21:42,"Centurion, South Africa",['DA']
lol eff cope da juliusmalema noconfidencevote shame opposition mapara week,17:08:10 20:25:08,"Johanessburg,South Africa","['EFF', 'Cope', 'DA', 'JuliusMalema', 'NoConfidenceVote']"
malemas eff spreading untruths da cant dissolveparliament earlyelection,17:08:10 19:49:54,"Johannesburg, South Africa","['Malema', 'EFF', 'DA', 'DissolveParliament', 'EarlyElection']"
dissolveparliament earlyelection anc da eff,17:08:10 19:13:01,"Johannesburg, South Africa","['DissolveParliament', 'EarlyElection', 'ANC', 'DA', 'EFF']"
da calls parliament dissolved early election via press da,17:08:10 11:47:33,"Bloemfontein, South Africa",['DA']
sarah agree statement vote da sure,17:08:10 10:41:11,South Africa,['DA']
noconfidencevote noconfidence zumavote secretballot da,17:08:10 09:00:05,South Africa,"['NoConfidenceVote', 'NoConfidence', 'ZumaVote', 'SecretBallot', 'DA']"
da solution vote secret,17:08:10 08:30:20,"Cape Town, South Africa",['DA']
da research says go election today anc would get 50 cause zuma powertalk,17:08:10 07:55:12,South Africa,"['DA', 'ANC', 'ZUMA', 'POWERTalk']"
da defends call resolve parly early election saying extraordinary times require extraordinary measures,17:08:10 05:25:53,"Johannesburg, South Africa",['DA']
sarah da wins elections mmusi going removed hes votes bait senior da members dont see leader,17:08:10 04:30:05,South Africa,"['DA', 'Mmusi', 'DA']"
noconfidence zumamustfall noconfidencevote zumavote secretballot think das idea dissolution parliament,17:08:09 20:21:09,"Johannesburg, South Africa","['ZumaMustFall', 'NoConfidenceVote', 'ZumaVote', 'SecretBallot', 'DA', 'parliament']"
always maintained zumavote regime change today da proved us right,17:08:09 18:02:25,"Cape Town, Western Cape","['ZumaVote', 'DA']"
barely 24 hours since zumavote da calling dissolutionofparliament,17:08:09 17:02:21,"Cape Town, Western Cape","['ZumaVote', 'DA', 'DissolutionOfParliament']"
wonder whether smalema et al share da plan noconfidencevote,17:08:09 16:34:05,South Africa,"['DA', 'NoConfidenceVote']"
noconfidence zumamustfall noconfidencevote zumavote secretballot think das idea dissolution parliament,17:08:09 15:46:23,South Africa,"['NoConfidence', 'ZumaMustFall', 'NoConfidenceVote', 'ZumaVote', 'SecretBallot', 'DA', 'parliament']"
da calls dissolution parliament early elections,17:08:09 14:26:04,South Africa,['DA']
da calls dissolution undermine goodwill trust built anc parliamentarians supported noconfidencevote,17:08:09 11:29:17,South Africa,"['DA', 'ANC', 'parliamentarians', 'NoConfidenceVote']"
motion dissolve parliament bad move da parliament honoured vote outcome expected parliament belongs,17:08:09 11:28:22,South Africa,['DA']
da call dissolution undermines goodwill trust built anc parliamentarians supported noconfidencevote,17:08:09 11:18:22,South Africa,"['DA', 'ANC', 'parliamentarians', 'NoConfidenceVote']"
da starting sabotage swear early election callplay game right fellowsno need push hard,17:08:09 10:43:11,"Randburg, South Africa","['DA', 'Early']"
da maimane says motion could done open ballot zumavote,17:08:09 10:41:12,"Johannesburg, South Africa","['DA', 'ZumaVote']"
da steenhuisen says zuma dead man walking zumavote,17:08:09 10:39:01,"Johannesburg, South Africa","['DA', 'ZumaVote']"
da maimane says encouraged progress saw yesterday zumavote,17:08:09 10:35:28,"Johannesburg, South Africa","['DA', 'ZumaVote']"
da agree let us poeple decide want lets go early election let hire fire done,17:08:09 10:34:57,South Africa ,['Da']
mina better ni vote eff kuri niti xavisa ka da,17:08:09 10:32:25,"Pretoria, South Africa","['EFF', 'DA']"
da maimane says call regime change strengthen democracy zumavote,17:08:09 10:28:20,"Johannesburg, South Africa","['DA', 'ZumaVote']"
da maimane says calling early electoins responsible thing zumavote,17:08:09 10:25:14,"Johannesburg, South Africa","['DA', 'ZumaVote']"
da maimane says aware challenges within iec 90 days necessary process zumavote,17:08:09 10:23:30,"Johannesburg, South Africa","['DA', 'ZumaVote']"
da maimane says continue take legal action zuma friends wil defend sca soon zumavote,17:08:09 10:19:43,"Johannesburg, South Africa","['DA', 'ZumaVote']"
da maimane says become quite clear zuma continue delay issue state capture zumavote,17:08:09 10:18:59,"Johannesburg, South Africa","['DA', 'ZumaVote']"
da maimane says president zuma surviving mps voted survival favour corruption,17:08:09 10:16:59,"Johannesburg, South Africa",['DA']
da maimane says parliament needs dissolved needs fresh elections,17:08:09 10:15:20,"Johannesburg, South Africa",['DA']
da leader mmusi maimane today announce plan action following yesterday motion confidence vote parliament zumavote,17:08:09 10:02:01,"Johannesburg, South Africa","['DA', 'ZumaVote']"
zilale njani izi oppositions da cope ningaboyithatha ngoshukela indala voteofconfidence,17:08:09 09:20:09,"Durban, South Africa","['DA', 'COPE', 'VoteofConfidence']"
opinion winners loosers zumavote noconfidence debate held secreteballot anc zuma da eff guptas ret,17:08:09 04:37:21,South Africa,"['ZumaVote', 'NoConfidence', 'SecreteBallot', 'ANC', 'Zuma', 'DA', 'EFF', 'Guptas', 'RET']"
voted conscience enemy display integrity submitting resignations da eff anc,17:08:09 02:08:22,South Africa,"['enemy', 'DA', 'EFF', 'ANC']"
want vote say go court want secret vote say went court vote secret eff da anc,17:08:08 19:48:23,Cape town,"['eff', 'da', 'ANC']"
zumavote beat 2 clowns maybe court eff da amaaaaaaaaandla,17:08:08 19:26:49,Cape town,"['ZumaVote', 'EFF', 'DA']"
zuma anc guptas problematic privileged whites whose concern preservation privilege noconfidencevote da vote,17:08:08 19:17:53,"Johannesburg, South Africa","['Zuma', 'ANC', 'Guptas', 'NoConfidenceVote', 'DA', 'vote']"
admittedly ruling party continues fail us surely option available us da knowyourdemographic zumavote,17:08:08 19:17:38,"Johannesburg, South Africa","['DA', 'knowyourdemographic', 'ZumaVote']"
id love ancbreakaway party led makhosi khoza roundabout might even vote da disappoints,17:08:08 18:30:52,"Johannesburg, South Africa","['ANC', 'Khoza', 'vote', 'DA']"
da leader mmusi maimane zuma effectively dead president walking secretballot voteofnoconfidence sabcnews,17:08:08 18:03:27,Cape Town,"['DA', 'SecretBallot', 'VoteofNoConfidence', 'sabcnews']"
da already sending messages noconfidencevote guess zumavote didnt sit well noconfidence,17:08:08 17:46:38,"Johannesburg, South Africa","['DA', 'NoConfidenceVote', 'zumavote', 'NoConfidence']"
lee stolen money wmc spent trying buy cadres abc went waste johann rupert wont happy zumavote da,17:08:08 17:44:16,South Africa,"['ZumaVote', 'DA']"
people marched pretoria say goodbye president noconfidence zumavote da eff,17:08:08 17:40:50,"Johannesburg, South Africa","['NoConfidence', 'zumavote', 'DA', 'EFF']"
secretballet would voted keep zuma southafricas president democraticalliance anc eff da zumavote,17:08:08 17:21:52,South Africa ,"['SecretBallet', 'Zuma', 'SouthAfrica', 'DemocraticAlliance', 'ANC', 'EFF', 'DA', 'ZumaVote']"
zumavote narrowed options eff da come 2019,17:08:08 17:00:24,South Africa,"['ZumaVote', 'EFF', 'DA']"
eff da others2019 remind south africans happened 888anc feel wrath ppl zumavote,17:08:08 16:59:23,"East London, South Africa","['Eff', 'DA', 'anc', 'zumavote']"
question da vote split 45 secret votes keep zuma stick anc,17:08:08 16:14:58,"Pretoria, South Africa","['DA', 'Zuma', 'ANC']"
da benefit noconfidence either zuma months brings voters exit brings anc destabilisation,17:08:08 14:28:46,"Cape Town, South Africa","['DA', 'NoConfidence']"
eff da job dont forget get excited whole thing choose whales noconfidencevote,17:08:08 14:03:57,Cape Town,"['EFF', 'DA', 'NoConfidenceVote']"
eff da took photo noconfidence zumavote,17:08:08 13:53:59,"Umlazi, South Africa","['EFF', 'DA', 'NoConfidence', 'zumavote']"
da mmusi maimane wrapping debate done mps vote noconfidence,17:08:08 13:53:13,"Bloemfontein, South Africa","['DA', 'noconfidence']"
mmusi maimane leader daso da zumavote,17:08:08 13:51:53,"Pretoria, South Africa ","['DASO', 'DA', 'ZumaVote']"
would anc say president da eff zumavote noconfidence,17:08:08 13:32:02,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'ZumaVote', 'NoConfidence']"
da trying score political points zumavote debate,17:08:08 13:09:42,South Africa,"['DA', 'ZumaVote']"
da messing zumavote like hell theyve turned party politics nonsense simply close ranks thx da,17:08:08 13:01:40,South Africa,"['ZumaVote', 'DA']"
zumavote buthelezi da initiative look people vote conscience secretballot voteofnoconfidence,17:08:08 12:40:02,"Pretoria, ZA","['ZumaVote', 'Buthelezi', 'DA', 'SecretBallot', 'voteofnoconfidence']"
da noconfidence vote 8th time lucky da noconfidencemotion news,17:08:08 11:35:45,"Cape Town, South Africa","['DA', 'Noconfidencemotion', 'news']"
maimane da wants givernmwntofunity using voteofnoconfidence 2 get back door 2 statepower,17:08:08 10:19:46,"Daveyton, South Africa","['Maimane', 'DA', 'GivernmwntofUnity', 'VoteofNoConfidence', 'Statepower']"
lions defeat superrugbyfinal dissapointment nothing compared youll feel da noconfidence vote defeated,17:08:08 10:06:19,South Africa,"['Lions', 'SuperRugbyFinal', 'DA', 'NoConfidence']"
rt mood eldos stadium da supports dancing kwaito music zumavote noconfidencevote,17:08:08 09:45:47,South Africa,"['DA', 'ZumaVote', 'NoConfidenceVote']"
current mood eldos stadium da supports dancing kwaito music zumavote noconfidencevote,17:08:08 09:40:29,"South Africa, Johannesburg","['DA', 'ZumaVote', 'NoConfidenceVote']"
president zuma going anywhere zumavote parliament eff da,17:08:08 08:28:43,"Johannesburg, South Africa","['zumavote', 'Parliament', 'EFF', 'da']"
crowds getting fired da noconfidencevote caperown,17:08:08 08:10:53,Cape Town,"['DA', 'NoConfidenceVote', 'caperown']"
opposing corners gtgt blue red united pride nation belong da eff voteofnoconfidence,17:08:08 07:29:40,"Cape Town, South Africa","['DA', 'EFF', 'VoteOfNoConfidence']"
da votes zuma get bigger piece pie 2019,17:08:08 07:21:38,South Africa,"['DA', 'Zuma']"
first group da supporters moving parliament noconfidencevote,17:08:08 06:59:00,"Cape Town, South Africa","['DA', 'NoConfidenceVote']"
looks like slowly loosing da comrade hanekom vote change,17:08:08 06:37:10,"Ladysmith, South Africa",['DA']
twitter poll noconfidence vote secretballot think president zuma anc win vote today da eff,17:08:08 05:19:44,South Africa,"['Twitter', 'Poll', 'NoConfidence', 'SecretBallot', 'Zuma', 'ANC', 'DA', 'EFF']"
breaking news sacp says support president zuma vote noconfidence secretballlot anc da eff,17:08:07 20:14:08,South Africa,"['SACP', 'Zuma', 'NoConfidence', 'SecretBalllot', 'ANC', 'DA', 'EFF']"
voteofnoconfidence votezumaout anc eff da gamechanger,17:08:07 19:16:38,"Midrand, South Africa","['voteofnoconfidence', 'voteZumaOut', 'ANC', 'EFF', 'DA', 'GameChanger']"
unfortunate voteofnoconfidence succeeds itll da victory theyll ride 2019 elections ndabazi ngezisulu,17:08:07 18:21:16,"Cape Town, South Africa","['voteofnoconfidence', 'DA']"
one could argue vote noconfidence secretballot works protect noconscience mbete anc da eff,17:08:07 15:47:36,South Africa,"['NoConfidence', 'SecretBallot', 'NoConscience', 'Mbete', 'ANC', 'DA', 'EFF']"
watch das mmusi maimane reacts balekambetes decision noconfidence vote secretballot live video gtgt,17:08:07 14:41:57,South Africa,"['DA', 'Maimane', 'BalekaMbete', 'NoConfidence', 'SecretBallot']"
da whoop whoop secret ballot vote da noconfidencevote zumamustfall zumamustgo freesouthafrica,17:08:07 14:05:52,"Cape Town, South Africa","['da', 'NoConfidenceVote', 'ZumaMustFall', 'zumamustgo', 'freesouthafrica']"
secretballot noconfidencevote anc da eff futuresa,17:08:07 11:20:45,South Africa,"['SECRETBALLOT', 'noconfidencevote', 'ANC', 'DA', 'EFF', 'SouthAfrica', 'FutureSA']"
obstruction push general elections 2019 da hungry bring back apartheid regime,17:08:07 05:12:52,"Mthatha, South Africa",['DA']
ternator voted da two electionsnever whites welcome racist blacks,17:08:06 08:51:51,"Pietermaritzburg, SouthAfrica",['DA']
open close anc parties vote best interest zuma baleta da,17:08:06 07:54:31,"Johannesburg,South Africa","['ANC', 'SouthAfrica', 'Zuma', 'Baleta', 'DA']"
smalema going hell da win 2019 elections,17:08:06 05:31:22,"Pretoria, South Africa",['DA']
think da da maimane win vote noconfidence zuma anc secretballot,17:08:05 22:52:16,South Africa,"['DA', 'Maimane', 'NoConfidence', 'Zuma', 'ANC', 'SecretBallot']"
da gives mbete ultimatum secret ballot vote decision,17:08:05 07:31:28,"East London, South Africa","['DA', 'Mbete']"
eef outa da plan annoy mps vote president zuma,17:08:04 11:50:39,South Africa,"['EEF', 'OUTA', 'DA', 'Vote', 'President', 'Zuma']"
opposition parties pushing secretballot vote das sponsored motion confidence president jacob zuma,17:08:04 07:38:42,"Bloemfontein, South Africa","['secretballot', 'DA', 'Zuma']"
support secretballot vote noconfidence president zuma anc da eff da,17:08:02 18:47:46,South Africa,"['secretballot', 'noconfidence', 'Zuma', 'ANC', 'DA', 'EFF']"
audacity da demand anc dp vote boss defended zille wc noconfidence vote,17:08:02 18:16:42,South Africa,"['DA', 'Zille', 'noconfidence']"
10 million voted photo zuma ballot paper da classic apartheid style prefer minority rule,17:08:02 14:34:03,"Pietermaritzburg, South Africa",['DA']
