Text,Datetime,Location,Hashtags
eff da wants vote 2019 theyll make sure zuma lands jail,17:09:06 07:32:08,"Pretoria, South Africa","['EFF', 'DA', 'zuma']"
eff udm voted early electionsyet voted vote noconfdencedo think people r stupid unable connect dots,17:09:05 18:39:28,South Africa,"['EFF', 'UDM']"
eff rejects da bid early election beginning end relationship anc,17:09:05 18:06:58,South Africa,"['EFF', 'DA', 'ANC']"
madness reigns nationalassembly anc da eff earlyelections think must hold early election,17:09:05 17:27:00,South Africa,"['NationalAssembly', 'ANC', 'DA', 'EFF', 'EarlyElections']"
motion conclusion steenhuisen says leaders eff udm call early elections,17:09:05 16:30:58,"Cape Town, South Africa","['Motion', 'EFF', 'UDM']"
dissolution effs given da tonguelashing motion dissolve parliament force early elections,17:09:05 15:57:27,Cape Town,"['Dissolution', 'EFF', 'DA']"
congrats smalema change policies land grab nationalization etc eff win votes,17:09:05 12:31:32,South Africa,['EFF']
get feeling cj mogoeng going say eff application zumamustfall ancmustfall elections2019,17:09:05 12:05:17,"Cape Town, South Africa","['EFF', 'ZumaMustFall', 'ANCmustFall', 'Elections2019']"
self distructsppl looking ahead 2 next electioneff sit quietly watchbcos win ramaphosa,17:09:03 15:00:29,"Johannesburg, South Africa","['EFF', 'Ramaphosa']"
da early election indication power hungry relax 2019 around corner eff show put people first,17:09:03 10:18:37,Pretoria,"['Eff', 'SA']"
theres lot play position recommend vote da eff,17:09:03 07:25:04,"Johannesburg, South Africa",['EFF']
good negotiate find middle ground voters future voters watching da eff,17:09:02 11:30:07,Pretoria,"['DA', 'EFF']"
anc eff contesting wednesdays ward byelection gtgt easterncape northerncape voting,17:09:01 10:03:05,"Port Elizabeth, South Africa","['ANC', 'EFF', 'easterncape', 'northerncape', 'voting']"
eff contribution qampa debate zuma duduzanes father ampthen disrupt parly booted votes thugs,17:09:01 06:52:32,"Pietermaritzburg, South Africa","['Eff', 'ZUMA']"
arsenal loosing like da eff byelections,17:08:27 17:16:29,South Africa,"['DA', 'EFF']"
moremi7 leatslenna see voting eff,17:08:25 10:52:51,"Midrand, South Africa",['EFF']
ward 5 bergerivier anc da ruling since 2011 anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:25 10:48:45,South Africa,"['Bergerivier', 'ANC', 'DA', 'ANC', 'DA', 'EFF', 'CP']"
ward 5 bergerivier anc da ruling since 2011 anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:25 10:07:29,South Africa,"['Bergerivier', 'ANC', 'DA', 'ANC', 'DA', 'EFF', 'CP']"
anc register victory byelections wc jhb ec wmcfall ancwin da eff wmcmustfall,17:08:25 07:58:00,South Africa,"['ANC', 'Victory', 'elections', 'WC', 'JHB', 'EC', 'WMCFALL', 'ANCWIN', 'DA', 'EFF', 'WMCMUSTFALL']"
anc claims victory da anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:24 12:05:48,South Africa,"['Victory', 'ANC', 'DA', 'EFF', 'CP']"
south jhb byelections results anc claims victory da anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:24 11:14:53,South Africa,"['South', 'Victory', 'ANC', 'DA', 'EFF', 'CP']"
victory anc byelections ward124 da ruling since 2011 anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:24 10:35:45,South Africa,"['Victory', 'ANC', 'Ward124', 'ANC', 'DA', 'EFF', 'CP']"
anc claims victory da byelections ward124 anc 1186 votes da 992 votes eff 11 votes cp 11 votes,17:08:24 10:25:11,South Africa,"['Victory', 'ward124', 'ANC', 'DA', 'EFF', 'CP']"
ctcouncil speaker dirk smit notes eff councillors present theyve asked excused smit says unacceptable voters ld,17:08:24 09:32:25,South Africa,"['CTCouncil', 'EFF']"
voted municipal byelections eff,17:08:23 18:33:30,"Johannesburg, South Africa",['EFF']
coetzee sonwa akanni 1010 see voters support anc eff complicit corrupt shit different,17:08:22 08:48:15,South Africa,"['ANC', 'EFF']"
broader voter unable 2 comprehend effect estimated r200m anc wastage hed vote differently da eff,17:08:21 18:18:28,South Africa,"['SA', 'ANC', 'DA', 'EFF']"
anc eff lock horns easterncape byelection wednesday gtgt election iec byelection,17:08:21 12:23:22,"Port Elizabeth, South Africa","['ANC', 'EFF', 'EasternCape', 'election', 'IEC', 'byelection']"
vote longer secret come 2019 cc eff,17:08:18 16:41:04,"Welkom, South Africa",['EFF']
amcu eff 2019 like anc really trouble come 2019 history made like local gment elections,17:08:16 13:54:24,"Port Elizabeth, South Africa","['AMCU', 'EFF']"
one finds contradictory effvoters call da racist ask eviction white sans breath,17:08:12 09:52:43,"Johannesburg, South Africa","['EFF', 'DA', 'racist']"
indeed everyone vote eff,17:08:12 07:21:45,Johannesburg,['EFF']
thread hypocrisy eff dissolveparliament discussion earlyelection snapelection,17:08:11 21:34:04,"Johannesburg, South Africa","['EFF', 'DissolveParliament', 'EarlyElection', 'SnapElection']"
snap elections exclusive party ideology udm eff called dissolveparliament past,17:08:11 19:51:01,"Johannesburg, South Africa","['UDM', 'EFF', 'DissolveParliament']"
therefore claim many often effsupporters elections must always fiveyear gap baseless,17:08:11 19:32:47,"Johannesburg, South Africa",['EFF']
remember eff udm wanted dissolveparliament call earlyelection makes horrific,17:08:11 14:08:24,"Johannesburg, South Africa","['EFF', 'UDM', 'DissolveParliament', 'EarlyElection']"
admit malemas opposition earlyelection baseless eff anc da dissolveparliament,17:08:11 12:01:41,"Johannesburg, South Africa","['Malema', 'EarlyElection', 'EFF', 'ANC', 'DA', 'DissolveParliament']"
attempts goes empty public knows whos right whos wrong zuma defeated wmc da eff noconfidencevote,17:08:11 11:40:58,"Randburg, South Africa","['zuma', 'wmc', 'da', 'eff', 'NoConfidenceVote']"
retweeted enca icymi eff rejects da motion early elections,17:08:11 07:45:28,"Cape Town, South Africa","['EFF', 'DA']"
eff rejects das disingenuous motion early electionseff parlydissolution via,17:08:11 07:38:56,South Africa,"['EFF', 'ParlyDissolution']"
look juju love court parliament must go ill make woodwork minister eff zumavote,17:08:11 07:35:20,Cape town,"['EFF', 'ZumaVote']"
icymi eff rejects da motion early elections,17:08:11 07:32:44,South Africa,"['EFF', 'DA']"
hope thing stronger fear zuma proved noconfidencevote win wmc da eff zumavote zumawin wmcfall,17:08:11 07:06:39,South Africa,"['ZUMA', 'NoConfidenceVote', 'WMC', 'DA', 'EFF', 'zumavote', 'zumawin', 'wmcfall']"
lol eff cope da juliusmalema noconfidencevote shame opposition mapara week,17:08:10 20:25:08,"Johanessburg,South Africa","['EFF', 'Cope', 'DA', 'JuliusMalema', 'NoConfidenceVote']"
malemas eff spreading untruths da cant dissolveparliament earlyelection,17:08:10 19:49:54,"Johannesburg, South Africa","['Malema', 'EFF', 'DA', 'DissolveParliament', 'EarlyElection']"
contrary malemas eff claims possible earlyelection dissolveparliament,17:08:10 19:44:45,"Johannesburg, South Africa","['Malema', 'EFF', 'EarlyElection', 'DissolveParliament']"
dissolveparliament earlyelection anc da eff,17:08:10 19:13:01,"Johannesburg, South Africa","['DissolveParliament', 'EarlyElection', 'ANC', 'DA', 'EFF']"
like said yesterday noconfidencevote would fail cause da eff vote,17:08:09 11:21:12,South Africa,"['NoConfidenceVote', 'EFF']"
mina better ni vote eff kuri niti xavisa ka da,17:08:09 10:32:25,"Pretoria, South Africa","['EFF', 'DA']"
country run thugs protects 1 anotheri wish could fast forward 2019 elections already joining eff,17:08:09 09:04:22,South Africa,['EFF']
old man beat eff zumavote,17:08:09 07:37:23,Cape town,"['EFF', 'ZumaVote']"
work starts 2day ensure 2019 eff wins national electionsfighters must sleep 1 eye,17:08:09 06:59:47,"Kwa-Thema, South Africa",['EFF']
well done 2 opposition well done 2 courageous anc members voted corruption special congratulations 2 eff,17:08:09 05:58:31,South Africa,"['ANC', 'Corruption', 'EFF']"
well done 2 opposition forces well done 2 courageous anc members voted corruption special congratulations 2 eff,17:08:09 05:55:10,South Africa,"['ANC', 'Corruption', 'EFF']"
opinion winners loosers zumavote noconfidence debate held secreteballot anc zuma da eff guptas ret,17:08:09 04:37:21,South Africa,"['ZumaVote', 'NoConfidence', 'SecreteBallot', 'ANC', 'Zuma', 'DA', 'EFF', 'Guptas', 'RET']"
voted conscience enemy display integrity submitting resignations da eff anc,17:08:09 02:08:22,South Africa,"['enemy', 'DA', 'EFF', 'ANC']"
want vote say go court want secret vote say went court vote secret eff da anc,17:08:08 19:48:23,Cape town,"['eff', 'da', 'ANC']"
smalema lead us cic people oneprovinceonemillionvotes eff asijiki,17:08:08 19:34:58,"Pretoria, South Africa","['OneProvinceOneMillionVotes', 'EFF', 'ASIJIKI']"
zumavote beat 2 clowns maybe court eff da amaaaaaaaaandla,17:08:08 19:26:49,Cape town,"['ZumaVote', 'EFF', 'DA']"
vote eff almost 2019 around corner aluta continua,17:08:08 18:57:26,"East London, South Africa",['EFF']
mpofu smalema total votes 384 yes 177 46 198 52 abstain 9 2 eff key 2019eff leads,17:08:08 18:37:30,"Pretoria, South Africa",['EFF']
thanks anc getting better better chasing away voters really whish injured eff guys speedy recovery,17:08:08 18:19:19,"Middelburg MP, South Africa",['EFF']
eff jm 23 anc mps came break lets abandon said push next time feel safer knowing 35 voted w us sabcnews,17:08:08 18:07:22,Cape Town,"['EFF', 'ANC', 'sabcnews']"
cic says takes 1 bite time zumavote eff,17:08:08 17:45:10,"Johannesburg, South Africa","['ZumaVote', 'EFF']"
people marched pretoria say goodbye president noconfidence zumavote da eff,17:08:08 17:40:50,"Johannesburg, South Africa","['NoConfidence', 'zumavote', 'DA', 'EFF']"
zumavote arrogant cant believe hope change ways doubt noconfidence eff im going punish,17:08:08 17:28:35,South Africa,"['ZumaVote', 'NoConfidence', 'EFF']"
secretballet would voted keep zuma southafricas president democraticalliance anc eff da zumavote,17:08:08 17:21:52,South Africa ,"['SecretBallet', 'Zuma', 'SouthAfrica', 'DemocraticAlliance', 'ANC', 'EFF', 'DA', 'ZumaVote']"
heres 1 eff cheared 177 losing votes like winning votes dodgy maths,17:08:08 17:17:03,South Africa,['EFF']
anc lost the2019 elections zuma clan kulling myanc zumavote eff,17:08:08 17:01:35,"South Africa,","['myanc', 'ZumaVote', 'EFF']"
zumavote narrowed options eff da come 2019,17:08:08 17:00:24,South Africa,"['ZumaVote', 'EFF', 'DA']"
eff da others2019 remind south africans happened 888anc feel wrath ppl zumavote,17:08:08 16:59:23,"East London, South Africa","['Eff', 'DA', 'anc', 'zumavote']"
zumavote vote 2019 definitely going eff noconfidence,17:08:08 16:52:51,South Africa,"['ZumaVote', 'EFF', 'NoConfidence']"
cic trying figure lost noconfidencevote zumavote eff 2019,17:08:08 16:49:39,"Pretoria, South Africa","['NoConfidenceVote', 'ZumaVote', 'EFF']"
breaking zuma survives 198 votes versus 177 means 30 anc mps voted zuma gonoconfidence zumavote noconfidence ancwl eff,17:08:08 16:49:32,"Johanessburg,South Africa","['NoConfidence', 'zumavote', 'NoConfidence', 'ANCWL', 'EFF']"
taught song eff zumavote,17:08:08 16:42:43,Cape Town,"['EFF', 'ZumaVote']"
eff enthusiastic chanting parliamenthope niyi nqobile le mpi smalema zumavote,17:08:08 16:42:06,Cape Town,"['EFF', 'zumavote']"
eff noda voteofnoconfidence parliament south africa,17:08:08 16:35:53,Cape Town,"['eff', 'noDA', 'voteofnoconfidence']"
reason vote eff hawe muuurrrr,17:08:08 16:32:17,South Africa,['EFF']
talk countrysbae jesu im ready vote eff damnit zumavote noconfidence,17:08:08 16:31:46,South Africa,"['Country', 'EFF', 'ZumaVote', 'NoConfidence']"
zumavote ohh eff ndlozi sing l miss idols,17:08:08 16:31:24,"Centurion, South Africa","['ZumaVote', 'EFF']"
parliament used serious boring smalema eff makes entertaining like woodenmic zumavote,17:08:08 16:03:07,"Durban, South Africa","['Parliament', 'EFF', 'WoodenMic', 'zumavote']"
noconfidencevote eff ibambhe ucwangco olimgumangaliso namhlanje ndinovalo,17:08:08 15:50:11,"Johannesburg, South Africa","['NoConfidenceVote', 'EFF']"
mpofu eff wins either zumavote,17:08:08 15:16:04,South Africa,"['EFF', 'ZumaVote']"
hundreds red berets eff waiting patiently results secretballot outside parliament zumavote,17:08:08 14:55:28,"Cape Town, South Africa","['EFF', 'SecretBallot', 'Parliament', 'ZumaVote']"
eff da job dont forget get excited whole thing choose whales noconfidencevote,17:08:08 14:03:57,Cape Town,"['EFF', 'DA', 'NoConfidenceVote']"
fire zuma eff zumamustgo zumavote zumamustfall zuma parliament noconfidence noconfidencevote firezuma,17:08:08 13:57:47,"Cape Town, South Africa","['EFF', 'zumamustgo', 'zumavote', 'ZumaMustFall', 'Zuma', 'Parliament', 'NoConfidence', 'NoConfidenceVote', 'firezuma']"
eff da took photo noconfidence zumavote,17:08:08 13:53:59,"Umlazi, South Africa","['EFF', 'DA', 'NoConfidence', 'zumavote']"
zumavote remove zuma today 2019 vote eff,17:08:08 13:52:56,Soweto,"['ZumaVote', 'EFF']"
shes shes sleeping eff bagade abaleleyo eff voteofnoconfidence,17:08:08 13:48:24,"Cape Town, South Africa","['EFF', 'voteofnoconfidence']"
honourable speaker minister international affairs sleeping zumavote eff balekambete,17:08:08 13:47:23,"Johannesburg, South Africa","['Speaker', 'ZumaVote', 'EFF', 'BalekaMbete']"
madam president walks eff zumavote,17:08:08 13:46:35,Bloemfontein,"['EFF', 'zumavote']"
zumavote eff strategic raising pointoforder successfully interrupt anc mp dont make sense,17:08:08 13:45:31,"Pretoria, South Africa","['ZumaVote', 'EFF', 'PointOfOrder', 'ANC', 'MP']"
eff applause baleka mbeta takes chair voteofnoconfidence zumavote,17:08:08 13:44:32,South Africa,"['EFF', 'voteofnoconfidence', 'zumavote']"
eff members interesting noconfidencevote noconfidence zumavote,17:08:08 13:42:21,"Durban, South Africa","['EFF', 'NoConfidenceVote', 'NoConfidence', 'zumavote']"
eff stand start clapping zumavote anc mps look around like,17:08:08 13:41:25,"Umlazi, South Africa","['EFF', 'ZumaVote', 'ANC']"
would anc say president da eff zumavote noconfidence,17:08:08 13:32:02,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'ZumaVote', 'NoConfidence']"
sure zumavote gonna go malema definitely vote thepresident eff,17:08:08 13:29:26,"Durban, South Africa","['ZumaVote', 'Malema', 'thePresident', 'EFF']"
zumavote finally going eff getting bored speeches giving us action,17:08:08 13:24:45,Pietermaritzburg,"['ZumaVote', 'EFF']"
julius malema withdraw eff hay guy voteofnoconfidence,17:08:08 13:24:16,"Cape Town, South Africa","['EFF', 'voteofnoconfidence']"
smalema hero eff noconfidence zumavote,17:08:08 13:24:16,South Africa,"['EFF', 'NoConfidence', 'zumavote']"
voteofnoconfidence eff going kicked get vote first time dont want kicked parliament lol,17:08:08 13:23:15,"Cape Town, South Africa","['voteofnoconfidence', 'EFF']"
whats beared eff needs account zumavote motionofnoconfidence secretballot,17:08:08 13:22:40,"Johannesburg, South Africa","['EFF', 'zumavote', 'MotionOfNoConfidence', 'SecretBallot']"
todays issue tata ka duduzani edward zumavote eff malema,17:08:08 13:21:50,"Cape Town, South Africa","['ZumaVote', 'EFF', 'malema']"
zumavote eff malema wooooo wooooooo,17:08:08 13:21:46,South Africa,"['zumavote', 'EFF', 'MALEMA']"
julius malema dont lie ohh love guy eff zumavote votezuma,17:08:08 13:18:24,"Cape Town, South Africa","['EFF', 'zumavote', 'votezuma']"
missed eff parly hau edwards father zumavote,17:08:08 13:15:04,Johannesburg,"['EFF', 'ZumaVote']"
eff heat hardest interrupt noconfidencevote,17:08:08 13:15:02,South Africa,"['EFF', 'NoConfidenceVote']"
zumavote lie juju presence eff let,17:08:08 13:14:43,"Pretoria, South Africa","['ZumaVote', 'EFF']"
da killing motion im sorry hay eff noconfidence zumavote,17:08:08 12:47:47,South Africa,"['EFF', 'NoConfidence', 'zumavote']"
tholkuthi eff party trust vote 2019,17:08:08 12:47:46,"SA,Gauteng ,Johannesburg",['EFF']
smalema ends anc vote zuma mic cut carries applause eff benches zumavote,17:08:08 12:36:04,"Cape Town, South Africa","['EFF', 'ZumaVote']"
smalema ends anc vote zuma mic cut carries applause eff benches zumavote,17:08:08 12:36:04,South Africa,"['EFF', 'ZumaVote']"
whe problem duduzanes father noconfidence eff zumavote hahaha hah hahaha lol,17:08:08 12:32:33,South Africa,"['NoConfidence', 'EFF', 'zumavote']"
smalema eff leader salutes speaker decision secret ballot noconfidencevote,17:08:08 12:31:22,"Johannesburg, South Africa","['EFF', 'NoConfidenceVote']"
disgruntled eff supporters say noconfidence zumamustfall zumavote,17:08:08 12:25:13,South Africa,"['EFF', 'NoConfidence', 'ZumaMustFall', 'zumavote']"
eff eff love lol smalema noconfidence zumavote ei im tired yhu,17:08:08 12:10:58,South Africa,"['EFF', 'EFF', 'NoConfidence', 'zumavote']"
sadly reason zuma remain power nothing else zumavote voteofnoconfidence votezumaout eff anc ancwl,17:08:08 12:06:46,"Roodepoort, South Africa","['zumavote', 'voteofnoconfidence', 'voteZumaOut', 'EFF', 'ANC', 'ANCWL']"
eff eff noconfidence zumavote,17:08:08 12:05:33,South Africa,"['EFF', 'EFF', 'NoConfidence', 'zumavote']"
zumavote dont want anyone getting chased hope eff behaves,17:08:08 12:03:10,"Randburg, South Africa","['ZumaVote', 'EFF']"
eff supporters sporting bright red attire noconfidence zumavote,17:08:08 11:58:50,South Africa,"['EFF', 'NoConfidence', 'zumavote']"
watch eff baleka mbete becomes president afternoon instruct mps tell arrest zuma tomorrow zumavote,17:08:08 11:46:30,Midrand,"['EFF', 'ZumaVote']"
eff union buildings right zumavote sm,17:08:08 11:34:58,Midrand,"['EFF', 'ZumaVote']"
eff members arrived union buildings zumavote sm,17:08:08 11:30:49,Midrand,"['EFF', 'ZumaVote']"
wantrouemosie eff swaai plakkate rond dat zumamustfall zumavote noconfidence,17:08:08 11:26:29,Johannesburg,"['WantroueMosie', 'EFF', 'ZumaMustFall', 'ZumaVote', 'NoConfidence']"
thousands expected eff march union buildings zumavote,17:08:08 10:31:08,"East London, South Africa","['EFF', 'ZumaVote']"
eff march get underway midday union buildings zumavote secretballot sm,17:08:08 09:57:33,Midrand,"['EFF', 'ZumaVote', 'SecretBallot']"
eff members gathered church square march union buildings support motion noconfidence vote secretballot sm,17:08:08 09:00:31,Midrand,"['EFF', 'NoConfidence', 'SecretBallot']"
president zuma going anywhere zumavote parliament eff da,17:08:08 08:28:43,"Johannesburg, South Africa","['zumavote', 'Parliament', 'EFF', 'da']"
enemy black liberation south africa noconfidence zumavote eff blf balekambete blacktwitter,17:08:08 08:26:36,"Johanessburg,South Africa","['NoConfidence', 'zumavote', 'EFF', 'BLF', 'BalekaMbete', 'BlackTwitter']"
jacob zuma laughing confidence vote gtgt secretballot noconfidence anc balekambete eff juliusmalema,17:08:08 07:57:32,South Africa,"['secretballot', 'noconfidence', 'ANC', 'balekambete', 'EFF', 'juliusmalema']"
eff leader juliusmalema says vote confidence jacob zuma opportunity anc mps take stand corruption,17:08:08 07:36:57,"Bloemfontein, South Africa","['EFF', 'ANC']"
opposing corners gtgt blue red united pride nation belong da eff voteofnoconfidence,17:08:08 07:29:40,"Cape Town, South Africa","['DA', 'EFF', 'VoteOfNoConfidence']"
guptaleaks guptas paid zuma home shared via myanc eff noconfidencevote,17:08:08 06:56:06,South Africa,"['GuptaLeaks', 'myanc', 'EFF', 'NoConfidenceVote']"
eff preparing march tshwane morning eff says solidarity todays vote noconfidence,17:08:08 06:28:54,"Boksburg, South Africa","['EFF', 'NoConfidence']"
eff preparing march tshwane morning eff says solidarity todays vote noconfidence,17:08:08 06:28:54,Midrand,"['EFF', 'NoConfidence']"
twitter poll noconfidence vote secretballot think president zuma anc win vote today da eff,17:08:08 05:19:44,South Africa,"['Twitter', 'Poll', 'NoConfidence', 'SecretBallot', 'Zuma', 'ANC', 'DA', 'EFF']"
told eff members jhb spent entire night stocking tyres forcing ppl moveampwatch noconfidence vote,17:08:08 05:16:49,South Africa,"['EFF', 'NoConfidence']"
breaking news sacp says support president zuma vote noconfidence secretballlot anc da eff,17:08:07 20:14:08,South Africa,"['SACP', 'Zuma', 'NoConfidence', 'SecretBalllot', 'ANC', 'DA', 'EFF']"
voteofnoconfidence votezumaout anc eff da gamechanger,17:08:07 19:16:38,"Midrand, South Africa","['voteofnoconfidence', 'voteZumaOut', 'ANC', 'EFF', 'DA', 'GameChanger']"
one could argue vote noconfidence secretballot works protect noconscience mbete anc da eff,17:08:07 15:47:36,South Africa,"['NoConfidence', 'SecretBallot', 'NoConscience', 'Mbete', 'ANC', 'DA', 'EFF']"
watch effs julius malema reacts balekambetes decision noconfidence vote live video gtgt,17:08:07 14:42:49,South Africa,"['EFF', 'Malema', 'BalekaMbete', 'NoConfidence']"
jacob zuma still 9th august secretballot noconfidencevote balekambete anc motionofnoconfidence eff,17:08:07 14:17:42,South Africa,"['SecretBallot', 'NoConfidenceVote', 'BalekaMbete', 'ANC', 'motionofnoconfidence', 'EFF']"
smalema eff spending next 24 hours ensuring 60 parliamentarians linedup tomorrows noconfidencevote,17:08:07 14:16:11,South Africa,"['EFF', 'parliamentarians', 'NoConfidenceVote']"
developing deputy minister manana apologises unreservedly noconfidencevote secretballot anc eff mduduzimanana,17:08:07 12:35:17,South Africa,"['NoConfidenceVote', 'SecretBallot', 'ANC', 'EFF', 'MduduziManana']"
true story jobs poverty says pali lehohla noconfidencevote secretballot zuptocracy eff,17:08:07 12:05:20,South Africa,"['NoConfidenceVote', 'SecretBallot', 'Zuptocracy', 'EFF']"
interest people noconfidencevote kzn amakhosi religious leaders secretballot anc eff zuptocracy,17:08:07 11:47:52,South Africa,"['NoConfidenceVote', 'SecretBallot', 'ANC', 'EFF', 'Zuptocracy']"
secretballot noconfidencevote anc da eff futuresa,17:08:07 11:20:45,South Africa,"['SECRETBALLOT', 'noconfidencevote', 'ANC', 'DA', 'EFF', 'SouthAfrica', 'FutureSA']"
marching eff tuesday 08 august 2017 love country voteofnoconfidence,17:08:06 05:49:23,"Roodepoort, South Africa","['EFF', 'voteofnoconfidence']"
vote eff confidently,17:08:04 12:12:54,South Africa,['EFF']
nandosdmgathering eff mbuyiseni ndlozi says cape town shut secret vote confidence happens 8th august 2017,17:08:03 11:08:00,"Cape Town, South Africa","['NandosDMgathering', 'EFF']"
support secretballot vote noconfidence president zuma anc da eff da,17:08:02 18:47:46,South Africa,"['secretballot', 'noconfidence', 'Zuma', 'ANC', 'DA', 'EFF']"
ironic since eff exactly 4 different race thats vote da division leadership party 4 races,17:08:02 08:18:12,South Africa,['EFF']
reason concourt need force secret ballot eff ready interdict voteofnoconfidence mbete decides zumamustfall,17:08:01 08:00:16,"Cape Town, South Africa","['ConCourt', 'EFF', 'voteofnoconfidence', 'ZumaMustFall']"
kzn stop mingling political participation eff start 4cuzin ur politics da voters hardly see u de grnd,17:08:01 07:22:44,"Diepsloot, South Africa",['EFF']
eff dangerous party obtain enough votes become genuine threat serve country malema,17:07:29 17:24:36,"Milnerton, South Africa","['EFF', 'Malema']"
sonwa coetzee akanni 1010 heavens00 george baba anzi finally eff bring effing effectthe effect destructive zimbabwe surely would stupid vote fools mugabestyle,17:07:29 12:23:12,South Africa,['EFF']
eff malema following footsteps anc kowtowing extravagant authoritarian sexist traditionalist rural vote,17:07:29 09:54:08,"Cape Town, South Africa","['EFF', 'Malema', 'ANC']"
rural voters monolith besides parties votes effs call wont argue,17:07:29 08:32:47,"Johannesburg, South Africa",['EFF']
zillenoconfidence debate da mpls defend zille say provincial parliament performed well leadership eff abstain vote,17:07:27 19:38:25,"Polokwane, South Africa","['ZilleNoConfidence', 'DA', 'EFF']"
sense udm eff alliance making elections2019,17:07:27 18:26:39,"Grahamstown, South Africa","['UDM', 'EFF', 'Elections2019']"
register vote vote eff 2019eff effwayawaya,17:07:26 18:14:19,"Midrand, South Africa","['EFF', 'EFFWAYAWAYA']"
takes malema seriously accuses cr pleasing whites yet gave eff votes da,17:07:26 17:44:57,Pretoria,"['Malema', 'EFF']"
julius malema says rally gain votes people rather celebration unity anniversary eff,17:07:26 14:01:36,"Durban, South Africa",['EFF']
twitter poll elections 2019 anc sacp da eff sjm ret hypothetical poll,17:07:25 14:00:38,South Africa,"['Twitter', 'Poll', 'ANC', 'SACP', 'DA', 'EFF', 'SJM', 'RET']"
anc paving nicely 4 eff 2 win 2019election coz none anc leadership branches willing 2 turn zuma,17:07:25 06:04:02,South Africa,"['ANC', 'EFF', '2019Election', 'Zuma']"
nzimande vavi malema guilty chargedi certainly havent forgottenremember conflicted yr next voteeff,17:07:25 04:45:46,"Johannesburg, South Africa",['eff']
twitter poll following options hypothetical election 2019 would support implement ret anc da eff,17:07:25 04:36:42,South Africa,"['Twitter', 'Poll', 'RET', 'ANC', 'DA', 'EFF']"
thestartoon jujuthedreamer eff 2019elections juliusmalema,17:07:24 09:03:43,"Johannesburg, South Africa","['TheStarToon', 'Jujuthedreamer', 'EFF', '2019elections', 'JuliusMalema']"
2019elections eff challenge anc 2019 mangenatoons anapictures iolpolitics thestartoon,17:07:24 07:47:16,"Johannesburg, South Africa","['2019Elections', 'EFF', 'ANC', 'Mangenatoons', 'ANAPictures', 'IOLPolitics', 'TheStartoon']"
eff indeed win 2019 election agree juju coz anc death da opposition eff dont stand chance,17:07:23 13:46:32,South Africa,"['EFF', 'Juju', 'ANC', 'DA', 'EFF']"
disgraced eff councillors sale bought budget vote anc provincial mogale city 1 1,17:07:20 09:17:54,South Africa,"['EFF', 'ANC', 'Mogale']"
effs attitude towards mogale city councellors voted approve anc budget hypocritical,17:07:20 05:14:29,"Johannesburg, Azania",['EFF']
could vote malema eff 2019 election iol mine isnt secret eff waya waya papa asijki,17:07:20 04:36:29,"Mpumalanga, Afrika Borwa 🇿🇦","['EFF', 'Asijki']"
douwes unfortunately opposite hes reason going give vote eff never trust myanc,17:07:20 03:58:24,"Fourways, South Africa","['eff', 'myanc']"
anc loses elections 2019 able retain power means coalition government eff cope da,17:07:19 11:26:40,South Africa,"['ANC', 'coalition', 'EFF', 'Cope', 'DA']"
watching zuma dynasty steal anc dec election give indication done 2019 eff da others systems place,17:07:19 05:27:11,South Africa,"['Zuma', 'ANC', 'EFF', 'DA']"
secretballot eff wants ancmps 2 vote consciences afford councillors 2 ko mogalecity dirty,17:07:17 11:30:15,"Klerksdorp, South Africa","['SecretBallot', 'EFF', 'ANCMps', 'mogalecity', 'dirty']"
good da votes eff sacp come anc thanks zuma,17:07:15 18:07:53,South Africa,"['EFF', 'SACP', 'ANC', 'Zuma']"
sacp gonn gather votes cos eff captured marxist voters like nzimande niyenzani kahle khahle,17:07:15 13:33:49,"Johannesburg, South Africa","['SACP', 'EFF', 'Nzimande']"
eff councilors voted conscience mogalecity wrong voted stomachs anc bought,17:07:13 16:57:40,South Africa,"['EFF', 'MogaleCity']"
people mogale city clear voting conscious says oliver dickson eff da newsroomlive dstv405,17:07:12 16:18:57,"Midrand, South Africa","['EFF', 'DA', 'NewsroomLive', 'Dstv405']"
heavens00 george baba anzi finally itdirectly unlike eff fighting 4 one race fights 4 nation sees color r people vote 4 da madibas dream,17:07:12 10:47:44,South Africa,['EFF']
want votes elections ill say billclinton said economy stupid ourda myanc eff,17:07:12 10:18:30,"Johannesburg, SA","['BillClinton', 'Our_DA', 'MYANC', 'EFF']"
mogalecity eff councillors vote favour anc budget,17:07:12 08:51:59,"Midrand, South Africa","['MogaleCity', 'EFF']"
enca eff discipline mogalecity councillors voting anc,17:07:12 07:38:24,South Africa,"['EFF', 'MogaleCity', 'ANC']"
eff former anc people habour hatred anc smalema must let vote former comrades,17:07:12 05:17:20,South Africa,"['EFF', 'ANC']"
u talk mndlozi ask alleged bribe anc 2 eff thy voted,17:07:12 04:57:51,SOUTH AFRICA,"['MNdlozi', 'Anc', 'Eff']"
