Text,Datetime,Location,Hashtags
budgetvote2022 cyrilramaphosamustgo eff operation dudula,22:06:10 09:34:45,"Kwa-Mashu, South Africa","['BudgetVote2022', 'CyrilRamaphosamustgo', 'EFF']"
eff exist anc ruling party birthed eff control ziyakhala straight ramaphosa parliamentbudgetvote2022,22:06:10 08:46:02,South Africa,"['EFF', 'Ramaphosa', 'ParliamentBudgetVote2022']"
happy affiliated eff form embarrassment presidencybudget presidencybudgetvotedebate,22:06:10 08:14:46,"Johannesburg, South Africa","['EFF', 'PresidencyBudget', 'PresidencyBudgetVoteDebate']"
eff delivered promise dis rupt president cyril ramaphosa budget vote yesterday blocking speech calling president criminal money launderer phalaphala phalaphalafarm,22:06:09 17:26:14,"Johannesburg, South Africa","['EFF', 'Ramaphosa', 'PhalaPhala', 'PhalaPhalaFarm']"
ramaphosa gatvol eff behaviour na budgetvote2022 subsequently public protector became casualty suspended omg,22:06:09 15:25:00,South Africa,"['EFF', 'NA', 'BudgetVote2022', 'OMG']"
thing left say ntombovoyo veronica mente fuck president presidencybudgetvote eff,22:06:09 14:54:03,"Cape Town, South Africa","['PresidencyBudgetVote', 'EFF']"
thank comissar fighters inside chamber nisimele kahle eff parliament budgetvote ramaphosamustfall,22:06:09 13:56:25,"Durban, South Africa","['EFF', 'Parliament', 'BudgetVote', 'Ramaphosamustfall']"
parliament allowed physical message sending youth parliament leaders insinuating violence force aaccepted response budgetvote 2022 nqakula cyrilramaphosamustgo cyril eff parliament,22:06:09 13:43:35,"Umtata,South Africa","['RSA', 'BudgetVote', 'Nqakula', 'CyrilRamaphosamustgo', 'Cyril', 'EFF', 'Parliament']"
thank representing us well parliament siyabonga cic smalema mente poppy phalaphalafarm ramaphosa eff parliamentbudgetvote2022,22:06:09 13:34:06,"Durban, South Africa","['PhalaPhalaFarm', 'Ramaphosa', 'EFF', 'ParliamentBudgetVote2022']"
parlimanent right parliament ramaphosa eff budgetvote2022,22:06:09 13:06:14,Pretoria,"['Parliament', 'Ramaphosa', 'Eff', 'BudgetVote2022']"
watch live eff disrupts parliament calling ramaphosa criminal via ramaphosa eff budgetvote2022,22:06:09 13:00:17,South Africa,"['Ramaphosa', 'Eff', 'BudgetVote2022']"
hlala phansi wena cosmetics eff ramaphosa budgetvote2022,22:06:09 12:35:49,"Kuruman, South Africa","['EFF', 'Ramaphosa', 'BudgetVote2022']"
another eff masterclass budgetvote2022,22:06:09 12:32:56,South Africa,"['EFF', 'BudgetVote2022']"
upcoming byelection 15th june ec mnquma ward 03 candidates anc masibulele kalimashe udm monwabisi gebe eff blossom mtayisi pac makutsu ndikho cope siphiwe sidubulekaba bpm kim makoloza 2021 results 681 128 92 23 16 04,22:06:08 18:35:19,"Pretoria, South Africa","['ANC', 'UDM', 'EFF', 'PAC', 'COPE', 'BPM']"
economic freedom fighters eff vowed disrupt president cyril ramaphosa parliament delivers budget vote office thursdayeff anc cyrilramaphosamustgo,22:06:08 07:22:58,"Johannesburg, South Africa","['EFF', 'ANC', 'CyrilRamaphosamustgo']"
eff spoken see zuma minions rejuvenated high spirits people campaign vote anc every election hope would use energy assisting eff remove anc power,22:06:08 04:37:08,"Durban, South Africa","['EFF', 'EFF', 'ANC']"
ret faction confused claim eff people 1 voted cyril zumas deputy mangaung 2012 2 voted ramaphosa led anc 2019 elections eff didnt vote cyrilthey,22:06:06 14:22:20,"Durban, South Africa","['RET', 'EFF', 'ANC', 'EFF']"
two green mambas hard work trying prove communities votes matter blue brigade pockets excellence like eff anc care come 2024 care either,22:06:03 10:19:57,"Johannesburg, South Africa","['EFF', 'anc']"
visual representation gauteng election results years party provincial premier come 2024 vote poll comments anc da eff actionsa,22:06:03 08:57:36,"Pretoria, South Africa","['ANC', 'DA', 'EFF', 'actionSA']"
anc loses wards eff da byelections holds onto soweto ward thread anc da eff byelection soweto,22:06:02 12:27:57,South Africa,"['ANC', 'DA', 'EFF', 'ByElection', 'Soweto']"
two things take byelections 1 anc losing votes big margins 2 eff continues growing trend even taking wards anc,22:06:02 07:33:07,"Durban, South Africa","['ANC', 'EFF', 'ANC']"
eff voters confused like know eff stands,22:06:02 07:24:12,"Durban, South Africa","['EFF', 'EFF']"
results 1st june byelection held kzn ward 04 anc 3384 941 ifp 325 1033 abc 3236 078 eff 13 07 anc hold seat sphiwe ndlovu elected,22:06:02 06:15:34,"Pretoria, South Africa","['ANC', 'IFP', 'ABC', 'EFF']"
results 1st june byelection held mp dr js moroka ward 10 anc 6826 142 eff 1427 432 independent 1413 aipo 334 095 anc hold seat nteteleng mashabela elected,22:06:02 06:08:27,"Pretoria, South Africa","['ANC', 'EFF', 'AIPO']"
results 1st june byelection held nc kareeberg ward 04 da 4277 286 anc 3259 122 eff 1976 19 kcm 428 2068 pa 061 anc loose seat da johan vermeulen elected,22:06:02 06:04:18,"Pretoria, South Africa","['DA', 'ANC', 'EFF', 'KCM', 'PA']"
results 1st june byelection held gp rand west city ward 29 eff 5481 374 anc 3980 138 da 43 06 azapo 11 01 anc loose seat eff lindokuhle biyela elected,22:06:02 05:59:09,"Pretoria, South Africa","['EFF', 'ANC', 'DA', 'AZAPO']"
results 1st june byelection held gp johannesburg ward 53 anc 3167 27 eff 2393 93 actionsa 2188 71 independent 1853 da 399 08 anc hold seat ntshavheni mutavhatsindi elected,22:06:02 05:54:42,"Pretoria, South Africa","['ANC', 'EFF', 'ActionSA', 'DA']"
community members ward 53 know cold urge grab warm blanket go make mark moment tired promises better life thats reserved selected vote eff,22:06:01 07:48:58,South Africa,['EFF']
mart typical anc voter unemployed sassa dole contribute little economy much like eff extremist wing solution drop ret politicos multi millionaire cronies personanongrata let market become free,22:06:01 07:24:48,South Africa,"['EFF', 'RET', 'PersonaNonGrata']"
wonder eff leading march fuel prices food prices ramaphosa vote confidence fuelprices,22:06:01 05:35:50,South Africa,"['EFF', 'FuelPrices']"
neil louw eff earlier voted anc rejecting antipoor budget knysnacouncil,22:05:31 13:10:16,South Africa,"['EFF', 'KnysnaCouncil']"
umvoti ward 13 bielection special vote running smooth eff,22:05:31 07:42:34,SOUTH AFRICA,['EFF']
diretse tlhapi house well vote eff joshua 2415,22:05:29 11:27:37,"Mokopane, South Africa",['EFF']
zimbabweans eff hardworking members zimbos using south africa names n surnames get id citizenship eff remain governments power get votes illegal zimbabweans using fraudulent ids operationdudula sidikiwe,22:05:27 09:35:34,South Africa,"['EFF', 'OperationDudula', 'Sidikiwe']"
eff government smelling yes increase votes anc going lose many votes,22:05:27 05:41:03,South Africa,"['EFF', 'anc']"
nice dream vip eff involved one man bands ultimately vote anc,22:05:25 13:38:04,johannesburg,"['eff', 'anc']"
900 za shaky broad opposition coalition get enough votes unseat coming anc eff coalition 2024 result roughly 57 opening proper powers constitutional amendments land banks,22:05:24 07:23:15,"Cape Town, South Africa","['ANC', 'EFF']"
illegal immigrants uncontrollable since eff encouraged find creative ways get saits effsouthafricas fault going worse eff leadershipthat win 2024 electionsillegal immigrants getting much arrogant fotsekeff,22:05:20 04:22:28,"Pretoria, South Africa🇿🇦🇿🇦","['eff', 'effSouthAfrica', 'eff', 'fotsekEff']"
witt da best go look myanc eff gatherings keep voting,22:05:18 10:50:47,"George, South Africa","['DA', 'myanc', 'eff']"
vote eff vote secret waswa moloi,22:05:18 09:43:16,"Centurion, 🇿🇦",['EFF']
thank letting everybody twitter know anc join forces eff get majority even less people vote anc,22:05:17 16:03:33,"Middelburg MP, South Africa","['ANC', 'EFF']"
party endorsing 2024 power replace operationdudula eff actionsa putsouthaficansfirst vote da anc pa going polls right,22:05:16 10:21:17,"Tsakane, South Africa","['OperationDudula', 'EFF', 'ActionSA', 'PutSouthAficansFirst', 'vote', 'DA', 'ANC', 'PA']"
upcoming byelection 1st june nc kareeberg ward 4 candidates anc elton charlies kcm mercia swarts eff patrick jann da johan vermeulen pa eunice boezak 2021 results 314 25 216 142 na,22:05:14 21:14:08,"Pretoria, South Africa","['ANC', 'KCM', 'EFF', 'DA', 'PA']"
upcoming byelections 1st june mp dr js moroka ward 10 candidates anc nteteleng mashabela eff patrick masango aipo lucky masango 2021 results 668 10 24,22:05:14 21:07:07,"Pretoria, South Africa","['ANC', 'EFF', 'AIPO']"
upcoming byelections 1st june kzn umvoti ward 13 candidates anc sphiwe ndlovu abc msawenkosi phungula ifp sthembiso mthembu eff mzwandile ximba 2021 results 433 316 222 06,22:05:14 21:02:57,"Pretoria, South Africa","['ANC', 'ABC', 'IFP', 'EFF']"
upcoming byelections 1st june gp rand west city ward 29 candidates anc wanelisa moche da dorah tshupane eff lindokuhle biyela pa sheron lorio azapo petrus sebe 2021 results 536 174 49 099 017,22:05:14 20:55:50,"Pretoria, South Africa","['ANC', 'DA', 'EFF', 'PA', 'AZAPO']"
upcoming byelections 1st june johannesburg ward 53 candidates anc ntshavheni mutavhatsindi da ramaru mohale eff sunboy mukhabela actionsa duduzile ngubeni 2021 results 587 148 146 32,22:05:14 20:49:19,"Pretoria, South Africa","['ANC', 'DA', 'EFF', 'ActionSA']"
next round byelection take 1st june elections 5 wards number candidates per party anc 5 eff 5 da 3 pa 2 ifp 1 actionsa 1 small local parties included,22:05:14 20:39:53,"Pretoria, South Africa","['ANC', 'EFF', 'DA', 'PA', 'IFP', 'actionSA']"
people last vote secured ward portfolio 629 percent win thanx everyone came anc da actionsa eff dudula members community vision matters activism,22:05:14 18:40:49,"Johannesburg, South Africa","['ANC', 'DA', 'ActionSA', 'EFF', 'dudula', 'Activism']"
cyril ramaphosa firmly control captured media parliament judiciary executive win battle voting anc 2024 hoping iec fully captured eff trying opposition 10,22:05:14 07:04:59,"Durban, South Africa",['EFF']
anc eff look cant wait elections wounder whats gone sell points lol batho ba mandela bo kgono gone youth,22:05:14 04:21:30,"Mohlakeng, South Africa","['ANC', 'EFF']"
eff keep raising bar levels world voteeff2024,22:05:12 17:31:52,South Africa ,"['EFF', 'VoteEFF2024']"
cancer among us anc people give eff chance come next election,22:05:12 08:22:57,"Centurion, 🇿🇦","['ANC', 'EFF']"
ret faction quandary ecstatically voted ramaphosa led anc things go wrong seek accountability eff people permanent state stupefaction never recover,22:05:11 11:23:02,"Durban, South Africa","['ANC', 'EFF']"
life ya motho eno senyega like could self discipline like eff daily remind us highly disciplined eff gives us wisdom resolve issues differently eff must government yesterday voteeff2024,22:05:10 09:17:20,South Africa ,"['EFF', 'VoteEFF2024']"
hand never reports financial mismanagement andor maladministration eff eff conferences always run smoothly efficiently yet san voters still choose incompetent anc highly competent eff,22:05:09 08:59:02,"Durban, South Africa","['EFF', 'EFF', 'ANC', 'EFF']"
lets secretly vote eff power see happen country perhaps,22:05:06 18:38:14,South Africa,['EFF']
results 4th may byelection held gp tshwane ward 96 da 4489 559 actionsa 218 1429 vfplus 1904 1 anc 688 474 eff 638 158 da hold seat g breytenbach elected,22:05:06 09:04:16,"Pretoria, South Africa","['DA', 'ActionSA', 'VFplus', 'ANC', 'EFF', 'DA']"
results 4th may byelection held nw mafikeng ward 5 eff 6906 3373 anc 3094 2211 anc loose seat eff dedrick phetha elected,22:05:06 08:58:30,"Pretoria, South Africa","['EFF', 'ANC', 'ANC', 'EFF']"
results 4th may byelection held ec ntabankulu ward 11 anc 7875 315 eff 1896 637 aim 229 15 anc hold seat siteketiso mathumbu elected,22:05:06 08:54:07,"Pretoria, South Africa","['ANC', 'EFF', 'AIM', 'ANC']"
results 4th may byelection held ec nmb ward 20 anc 6558 823 eff 1626 367 aim 1436 1366 anc hold seat mzimkulu ngabase elected,22:05:06 08:50:03,"Pretoria, South Africa","['ANC', 'EFF', 'AIM', 'ANC']"
black people want change thatll favour 2024 need ensure 1 anc removed 2 dont vote either da actionsa 3 vote eff big numbers failure maintain status quo things might get worse,22:05:05 12:26:39,"Durban, South Africa",['EFF']
dear operationdudula eff keep winning elections doctrine realwhos voting believe bull wards sit reflect guys,22:05:05 10:31:54,south africa,"['operationdudula', 'EFF']"
top stories juliusmalema eff hunts hillarygardee killers da federal chairperson helen zille attacks actionsa candidate ahead tshwane byelection accusing hannes coetzee dishonesty,22:05:04 18:17:01,"Johannesburg, South Africa","['JuliusMalema', 'EFF', 'HillaryGardee', 'Zille']"
every one voted ward96 today well done dont care voted long voted da actionsa eff anc none voter right complain,22:05:04 16:10:26,"Pretoria, South Africa","['Ward96', 'DA', 'ActionSA', 'EFF', 'ANC']"
imagine eff e nyaka host elections rally ko orania effinonaria see pieter van vuuren saying dit sal n dag wees marietjie van der oostehuizen saying julle maal nie ons plek nie,22:05:04 09:54:26,South Africa,"['EFF', 'EFFInOnaria']"
theres one thing id like see parties safricans best interests heart coming together making sure eff anc da know safricans come first many parties makes impossible get rid anc parties ends sharing 50 votes,22:05:03 07:44:56,South Africa,"['Eff', 'ANC', 'DA']"
whats sad comes elections goes opposite could vote eff much go rallies see whole south africa,22:05:02 10:00:14,South Africa,['EFF']
eff foreign party country vote still blind mark words eff already started loose suppoters showed truecolours,22:05:02 05:32:35,"Ekangala, South Africa","['EFF', 'Vote', 'EFF', 'suppoters', 'TrueColours']"
voting eff 2024 parties either dead organize vigilantes copy eff saying,22:05:01 19:04:17,"Mokopane, South Africa","['EFF', 'EFF']"
12 4th may next round elections held number candidates per party anc 4 eff 4 da 1 actionsa 1 vfplus 1 please note many candidates included main national parties,22:05:01 09:04:22,"Pretoria, South Africa","['ANC', 'EFF', 'DA', 'ActionSA', 'VFplus']"
smalema eff organized resolute governing south africa piecemeal voteeff2024,22:04:30 17:02:11,South Africa ,"['EFF', 'VoteEFF2024']"
nothing people attend eff rallies fun come elections time malema embarrassed want votes make eff ruling party full stadiums rallies,22:04:27 13:34:10,"Pretoria, South Africa",['eff']
please people theres need lets stop voting eff anc,22:04:26 18:33:02,"Midrand, South Africa","['EFF', 'ANC']"
ewc boksburg campus supporting effsc src elections eff,22:04:26 09:47:29,"Ga-Mphahlele, South Africa",['EFF']
eff deputy president floyd shivambu says want contest election botswana govern neighbouring country newsupdates politicslive,22:04:25 10:47:09,"Pretoria, South Africa","['EFF', 'NewsUpdates', 'PoliticsLive']"
eff permanently ground voting voteeff2024,22:04:24 13:20:43,South Africa ,"['EFF', 'VoteEFF2024']"
results 20th april byelection held nw phokwane ward 3 eff 556 2072 anc 432 479 pa 12 12 eff win seat anc olebogeng tumodi wins seat,22:04:23 18:48:33,"Pretoria, South Africa","['EFF', 'ANC', 'PA', 'EFF', 'ANC']"
results 20th april byelection held ec enoch mgijima ward 033 independent 5718 anc 4203 218 eff 079 1127 anc loose seat martha kortman school teacher running independent,22:04:23 18:40:44,"Pretoria, South Africa","['ANC', 'EFF', 'ANC']"
results 20 april byelection kzn ethekwini ward 103 anc 4391 146 da 2233 091 eff 205 681 ifp 09 112 anc retain seat jeffrey mchunu elected,22:04:23 18:31:02,"Pretoria, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'ANC']"
smalema movement live twitter eff wining votes ground afrophobes loud app keep working hard eff,22:04:22 05:38:55,"Costa da Gama , cape town,RSA",['EFF']
nah votes eff much blacks,22:04:21 20:40:48,South Africa ,['EFF']
eff victory northern cape byelections spells trouble anc eff anc elections northerncape,22:04:21 12:06:50,South Africa,"['EFF', 'ANC', 'Elections', 'NorthernCape']"
smalema voters killed elephant jubilant celebration emotional amazing eff,22:04:21 09:49:05,"Tembisa,Gauteng",['EFF']
mmmm frying pan fire content voting crookedcomrades power voters give power ancs extremist offspring eff,22:04:21 09:16:03,"Cape Town, South Africa","['CrookedComrades', 'ANC', 'EFF']"
means eff loosing votes twitter consolidating ground message well received masses ground,22:04:21 05:00:23,Pretoria,['EFF']
operationdudula really illegal foreigners crime dismantling eff 2024 elections,22:04:20 17:14:16,"Johannesburg, SA","['OperationDudula', 'EFF']"
eff loses 1000 old voters make sure gains 10 000 voters example course young people didnt vote 2021 eligible 2024 want vote eff 11 family already,22:04:20 16:09:56,"Durban, South Africa",['EFF']
say dont vote eff without saying dont vote eff,22:04:20 12:28:11,"Cape Town, South Africa",['EFF']
really weird hi education voting nationalisation everything eff,22:04:19 18:04:07,South Africa,['eff']
funny loosing hundreds members bragging 1 member wonder gonna replace votes people left eff uselessfighters,22:04:19 07:13:49,"Johannesburg, South Africa","['EFF', 'UselessFighters']"
4life eff wonders imagine gorvening party hoza 2024 voting eff,22:04:18 14:21:22,"Pretoria, South Africa","['EFF', 'EFF']"
people kzn need help back people especially sign cic eff help nothing tells lot come votes open eyes brains people eff,22:04:17 11:19:34,South Africa,['EFF']
tetelo never vote anc eff u really love south africa sold,22:04:16 17:42:59, South Africa,"['anc', 'eff']"
shame smalema eff 7 women killed zimbabwean home town said nothing one elvis nyathi killed place never sleep issue statement expecting vote,22:04:14 00:27:22,"Johannesburg, South Africa",['Eff']
mad cant much torrential weather voting choices must changed suffering due people voting anc eff little parties ancvotegatherers,22:04:13 15:53:08,johannesburg,"['anc', 'eff', 'ancvotegatherers']"
president ext elections anc drop 3rd political party eff 4th actionsa number 1 da number 2,22:04:12 00:27:05,"Johannesburg, South Africa","['ANC', 'EFF', 'ActionSA', 'DA']"
opposition parties really start shaping cleaning act south africa needs alternative government abstaining voters need good governance vote corrupt populists racists xenophobic rhetoric hooligans etc anc da eff,22:04:11 09:21:44,South Africa,"['ANC', 'DA', 'EFF']"
say whatever want say effwhen believe something remain principled nd desist flip flop spineif makes us loose votes let beeff,22:04:11 07:23:14,Brakpan,['EFF']
upcoming byelections 4th may results 2021 local elections ec nmb ward 20 anc 738 eff 14 ec ntabankulu ward 11 anc 819 eff 126 gp tshwane ward 96 da 505 vfplus 20 nw mafikeng ward 13 anc 53 eff 353,22:04:10 13:03:17,"Pretoria, South Africa","['ANC', 'EFF', 'ANC', 'EFF', 'DA', 'VFplus', 'ANC', 'EFF']"
guy spoke like hes president southafricaa true leader stands people father doesnt choose caring children orphans eff give respect vote young man eff spokesperson asseteff,22:04:09 01:55:36,"Pretoria, South Africa",['EFF']
eff win continue grow death elvis nyathi boosted support tell elvis 20 southafricans definately living community think theyll vote anc actionsa never vote eff clever diepsloot eff,22:04:08 23:39:17,"Pretoria, South Africa","['Diepsloot', 'EFF']"
ukraine eff well done unhcr vote starting right side history thank foreign ministers deputy unlike eff looking suits financial gains pockets,22:04:08 09:16:31,"Durban, South Africa","['Ukraine', 'EFF']"
exactly makes rest us see faction da eff anc seemingly smurfs one would action primary focus winning voters taking anc voters anything politiciansaretrash,22:04:07 11:05:43,"Umlazi, South Africa","['EFF', 'ANC', 'PoliticiansAreTrash']"
eff growth trajectory nothing media anc white cabal psaf dudula thugs 999 dudula psaf thugs voters afrophobic xenophobic patriotic alliance includes disillusioned anc voters,22:04:07 10:37:10,"Durban, South Africa",['EFF']
happy see eff taking upon ensure nyathi family gets justice indeed eff party action cares people well represented vote never waste,22:04:07 08:34:54,"Durban, South Africa","['EFF', 'EFF']"
tweet reminds time covered eff election rally 2014 journo outside mahikeng supporters eff said life service delivery better mangope anc rule,22:04:05 16:35:33,Pretoria,['EFF']
closet capitalist tale emperor clothes eff ancccp russian oligarchs oxymoron republican party vote bail big biz dont approve socialist programs itsi upside nje,22:04:04 13:48:27,"Durban, South Africa",['EFF']
da eff anc playing minds games voters,22:04:04 12:25:38,south africa,"['DA', 'EFF', 'ANC']"
hey black twitter telling eff number two next election make tweet,22:04:03 18:40:13,South Africa,['EFF']
thembas fans like ones eff vote mouth ghostnation bbmzansi,22:04:03 17:09:11,"Pretoria, South Africa","['EFF', 'GhostNation', 'bbmzansi']"
think vote man leader respect daughters children women come one please sometimes let lion house deliberately eat children guy doesnt moralsthis losteff justiceforbankagirl sunday,22:04:03 14:48:00,"Pretoria, South Africa","['EFF', 'JusticeForBankaGirl', 'Sunday']"
dm fools forget eff dont get votes twitter,22:04:03 12:37:07,South Africa ,['EFF']
please ever sell souls vote anc please deserve anc shown us long time ago love us ancmustfall eff politics news24 ramaphosa,22:04:02 18:36:31,"Caledon, South Africa","['ANCmustFall', 'EFF', 'politics', 'News24', 'Ramaphosa']"
actionsa whatever numbers voters choice eff cant threatened weve ever since,22:04:02 08:07:22,South Africa ,['EFF']
faya vote operationdudula ballot paper eff failed us,22:03:30 17:30:55,Pretoria,"['OperationDudula', 'EFF']"
cabonena success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:30 05:23:00,South Africa,"['anc', 'eff']"
carl success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:29 15:30:06,South Africa,"['anc', 'eff']"
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:29 06:08:04,South Africa,"['anc', 'eff']"
needs renewed concept democracy anc da eff taken us far must rediscovered whether parties survive process government officials important people voted,22:03:28 19:15:37,South Africa,"['SA', 'ANC', 'DA', 'EFF']"
must allow process progress whether secretly otherwise smallest parties including eff never win theyre wasting timeenergy votes mediocrity instead supporting operationdudula getting rid criminals,22:03:28 16:18:46,"Johannesburg, South Africa","['EFF', 'OperationDudula']"
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:28 14:12:31,South Africa,"['anc', 'eff']"
cant wait vote dudula organisation leaving party fight people lux eff,22:03:28 11:41:49,Cape Town,['EFF']
anc silent nhlanhla matter concerning ey come diplomatic approach lure many vote anc power 2024 help us coalition shall country operationdudula putsouthafricanfirst eff anc actionsa da pa eff,22:03:28 09:34:17,"Tsakane, South Africa","['ANC', 'OperationDudula', 'PutSouthAfricanFirst', 'EFF', 'ANC', 'ActionSA', 'DA', 'PA', 'EFF']"
cabonena thinks policies going cost lot votes anc eff,22:03:28 06:43:43,South Africa,"['anc', 'eff']"
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:28 06:02:08,South Africa,"['anc', 'eff']"
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:27 19:01:02,South Africa,"['anc', 'eff']"
stupidity blacks shows spend money millions poor black people languish poverty buy eff regalia burn wonder saydo eff gets 50 votes 2024,22:03:27 14:07:44,"Durban, South Africa",['EFF']
example imagine 5 million foreigners southafricans girlfriends others even children vote influence vote eff 2024 julius malema next president south africa foreigners papers power indirectlyeff,22:03:27 13:15:15,"Pretoria, South Africa",['EFF']
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:27 05:39:06,South Africa,"['anc', 'eff']"
biggest effs downfall borderless africa pronouncement voted decided stop,22:03:26 18:10:24,"Polokwane, South Africa",['EFF']
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:26 16:09:19,South Africa,"['anc', 'eff']"
nothing discredit tell clown marshall upgrade cv eff see much decline next come election south africa south africans,22:03:26 13:45:26, South Africa,"['Marshall', 'eff']"
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:26 13:24:33,South Africa,"['anc', 'eff']"
wont end well eff people support operationdubula people voted eff,22:03:25 17:15:33,South Africa,"['EFF', 'operationdubula', 'EFF']"
smalema engage lux bigger person le wena ready kill point grow mature eff voteeff,22:03:25 08:34:41, South Africa,"['EFF', 'VoteEFF']"
come 2024elections south africans eff voetsekeff handsoffnhlanhlalux operationdudula,22:03:25 05:18:08,"Johannesburg, South Africa","['2024elections', 'EFF', 'VoetsekEFF', 'HandsoffNhlanhlaLux', 'OperationDudula']"
nhlanhlalux eff juliusmalema 1 interview nhlanhla u mentioned dat eff option vote opposition party parliament order change status core wat u mean explain get understanding didnt,22:03:25 05:00:35,"Midrand, South Africa","['nhlanhlalux', 'EFF', 'JuliusMalema']"
smalema judging treating voters doubt party still biggest third party polls tomorrow definitely bite dust kabuhlungu dobsonville juliusmalema eff operationdudula,22:03:24 18:00:33,"Johannesburg, South Africa","['Dobsonville', 'juliusmalema', 'EFF', 'OperationDudula']"
go vote corrupt anc eff,22:03:24 16:00:24,South Africa,['EFF']
unless savoters vote anc power stop growth fascist parties like eff would ally anc keep power dec conference imp anc access levers power internal machinations irrelevant,22:03:24 08:11:40,"Cape Town, South Africa","['SAVoters', 'ANC', 'fascist', 'EFF']"
thing safns concerned ret takeover anc fight vigorously loudly freedomofthemedia protection saconstitution need urge savoters vote anc eff antidemocratic party,22:03:24 08:03:55,"Cape Town, South Africa","['RET', 'ANC', 'FreedomOfTheMedia', 'SAConstitution', 'SAVoters', 'ANC', 'EFF', 'AntiDemocratic']"
black sans need forget anceff others political nonsenses need votes focus real leader nit conflicted funders fearless leader afraid die take forward chris hani kind leader time,22:03:24 06:42:01, South Africa,"['ANC', 'EFF']"
lost already dont see eff surviving one fumbled big time theres one win elections hes grievance masses,22:03:23 16:18:40,"Midrand, South Africa 🇿🇦 ",['EFF']
eff knows sas wont vote win majority country thats fight foreigners borders removed cause win country since lot illegal immigrants voting eff fake ids operationdudula,22:03:23 15:50:50,"Durban, South Africa","['EFF', 'OperationDudula']"
eff shown thier true colours eff shown loyalty stand nd promoting illegal activities country nd supporting illegal foreign nationals votes nonsense party come 2024,22:03:23 14:35:20,"Pretoria, South Africa🇿🇦🇿🇦","['EFF', 'Eff', 'No']"
eff saying africa one defending illegal immigrants nonsense eff scored goal never voting party defends illegal immigrants operationdudula eff nhlanhlalux,22:03:23 12:59:44,"Durban, South Africa","['OperationDudula', 'EFF', 'NhlanhlaLux']"
thambo costing us guysleave alone operation dudulalet us focus 2024 elections eff,22:03:23 12:55:36,"Pietermaritzburg, South Africa",['EFF']
take twitter consider eff media attention fawning malema gets establishment embodiment black masses musters 10 electorate 9 every 10 voters repulsed racebased commies,22:03:23 07:58:47,"Umlazi, South Africa","['EFF', 'Malema']"
sb fortunately 10 voters eff,22:03:23 06:08:56,South Africa,['EFF']
eff regional rally across country need decisive win come 2024 elections sharpevilleday 1millionmembership effuitenhageday efflangaday eff,22:03:21 14:25:06,"Johannesburg, South Africa","['SharpevilleDay', '1MillionMembership', 'EFFUitenhageDay', 'EFFLangaDay', 'EFF']"
upcoming byelections 20th april results 2021 local elections wc witzenberg ward 02 da 385 anc 282 nc phokwane ward 03 anc 48 eff 349 kzn ethekwini ward 03 anc 65 eff 12 kzn umdoni ward 13 da 2703 anc 2435,22:03:21 11:23:57,"Pretoria, South Africa","['DA', 'ANC', 'ANC', 'EFF', 'ANC', 'EFF', 'DA', 'ANC']"
byelection results eastern cape intsika yethu ward 05 anc 917 101 eff 57 035 udm 175 096 pac 092 03 anc holds ward seat nopwazi nyandana election election held 16th march,22:03:19 21:12:22,"Pretoria, South Africa","['ANC', 'EFF', 'UDM', 'PAC', 'ANC']"
byelection results eastern cape engcobo ward 01 anc 948 414 udm 319 09 eff 202 07 anc holds ward seat aphiwe zihlangu election election held 16th march,22:03:19 21:07:46,"Pretoria, South Africa","['ANC', 'UDM', 'EFF', 'ANC']"
byelection results mpumalanga dr pixley seme ward 8 anc 6271 1 apemo 318 268 eff 546 33 anc holds ward seat happy maseko election election held 16th march,22:03:19 21:03:16,"Pretoria, South Africa","['ANC', 'APEMO', 'EFF', 'ANC']"
byelection results mpumalanga thaba chweu ward 006 aum 475 473 anc 348 434 eff 150 22 acdp 26 02 aum wins ward anc paul mokgosinyane elected election held 16th march,22:03:19 20:56:47,"Pretoria, South Africa","['AUM', 'ANC', 'EFF', 'ACDP', 'AUM', 'ANC']"
eff must hate putsouthafricansfirst voters fighting labourampimmigration rights countrynow looking like jelous concerned patriots challenged government review immigrationamplabour laws happening eff failed land expropriation,22:03:18 11:39:30,"Kempton Park, South Africa","['EFF', 'PutSouthAfricansFirst']"
far many voted anc eff,22:03:16 08:21:55,johannesburg,"['anc', 'eff']"
jealousy dont vote eff,22:03:11 08:48:00,"Johannesburg, South Africa",['eff']
tried failed eff went extend buying car king dalinjebo still didnt get enough votes,22:03:11 08:16:18,South Africa,['EFF']
comrade kgabo based please send membership form im pta vote eff,22:03:04 19:18:17,"Pretoria, South Africa",['EFF']
