Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
14:09:13 18:25:31,surbhi42,Having seen the worst and believing the best is yet to come. #myideaofprogress #FilmIn50Hours #ifp,0,0,0,0,en,Surat,"['myideaofprogress', 'FilmIn50Hours', 'ifp']"
14:09:13 18:24:45,surbhi42,A change of perspective when in confusion is #myideaofprogress towards a better understanding and solution. #FilmIn50Hours #ifp,0,0,0,0,en,Surat,"['myideaofprogress', 'FilmIn50Hours', 'ifp']"
14:09:13 18:20:57,surbhi42,Compulsory education for every girl child in India #myideaofprogress #FilmIn50Hours #ifp,0,0,0,0,en,Surat,"['myideaofprogress', 'FilmIn50Hours', 'ifp']"
14:09:13 18:14:08,surbhi42,Dreaming big and aiming big is the first step towards achieving big!  #myideaofprogress #FilmIn50Hours #ifp,0,0,0,0,en,Surat,"['myideaofprogress', 'FilmIn50Hours', 'ifp']"
14:09:13 17:17:46,surbhi42,Getting out of your comfortable sofa and voting without fail is #myideaofprogress #ifp #FilmIn50Hours,0,0,1,0,en,Surat,"['myideaofprogress', 'ifp', 'FilmIn50Hours']"
14:09:13 17:09:55,surbhi42,Realizing your personal value and not changing who you are at cost of losing your identity is #myideaofprogress #FilmIn50Hours #ifp,0,0,0,0,en,Surat,"['myideaofprogress', 'FilmIn50Hours', 'ifp']"
14:09:13 15:46:24,surbhi42,#Ifp is best platform for new aspiring cinematographer or filmmakers to prove themselves. Proud to be a part of the #FilmIn50Hours project.,0,0,0,0,en,Surat,"['Ifp', 'FilmIn50Hours']"
14:09:13 15:37:24,parulmukhjia,@iFilmProject #Making #A #FilmIn50Hours #Is #Our #Progress #IFP,0,0,0,0,qme,,"['Making', 'A', 'FilmIn50Hours', 'Is', 'Our', 'Progress', 'IFP']"
14:09:13 15:29:53,surbhi42,Donating for old age homes or an orphanage on your birthday is #myideaofprogress towards happiness. :) #ifp #sharethejoy #FilmIn50Hours,1,0,0,0,en,Surat,"['myideaofprogress', 'ifp', 'sharethejoy', 'FilmIn50Hours']"
14:09:13 15:19:11,surbhi42,Being more sensitive towards mother nature and doing your own part to save resources is #myideaofprogress #recyclemore #FilmIn50Hours #ifp,1,0,0,0,en,Surat,"['myideaofprogress', 'recyclemore', 'FilmIn50Hours', 'ifp']"
14:09:13 15:16:03,surbhi42,Placing humanity before any religion or cast will bring more togetherness in the nation. #myideaofprogress #FilmIn50Hours #ifp,1,0,0,0,en,Surat,"['myideaofprogress', 'FilmIn50Hours', 'ifp']"
14:09:13 15:02:02,surbhi42,"Slow and steady wins the race. No cheating, no shortcuts. Downright honesty in whatever you do is #myideaofprogress #FilmIn50Hours #ifp",0,0,1,0,en,Surat,"['myideaofprogress', 'FilmIn50Hours', 'ifp']"
14:09:13 14:57:12,surbhi42,Little by little a little becomes a lot #myideaofprogress #ifp #FilmIn50Hours,1,0,1,0,en,Surat,"['myideaofprogress', 'ifp', 'FilmIn50Hours']"
14:09:13 14:09:55,ShreyJadhav,"@iFilmProject Done with Shooting, EditingDue! #IFP #Filmin50Hours",0,0,1,0,en,"Sydney, New South Wales","['IFP', 'Filmin50Hours']"
14:09:13 14:09:26,ShreyJadhav,"@iFilmProject Done with Shooting, Editing Due! #IFP #Filmin50Hours",0,0,0,0,en,"Sydney, New South Wales","['IFP', 'Filmin50Hours']"
14:09:13 13:43:30,parulmukhjia,@iFilmProject #Shoot #Time #Memories #Team #BullsEye #Thanku #IFP http://t.co/URM76z5Vho,1,0,1,0,qme,,"['Shoot', 'Time', 'Memories', 'Team', 'BullsEye', 'Thanku', 'IFP']"
14:09:13 12:26:34,ifp_world,Group selfie! RT @parulmukhjia: @iFilmProject  #Team #BullsEye #Selfie #Time #IFP http://t.co/y7Xe6Jz4P2 #FilmIn50Hours,0,0,3,0,en,"Mumbai, India","['Team', 'BullsEye', 'Selfie', 'Time', 'IFP', 'FilmIn50Hours']"
14:09:13 12:25:13,parulmukhjia,@iFilmProject  #Team #BullsEye #Selfie #Time #IFP http://t.co/RYL57yR6az,1,0,0,0,qme,,"['Team', 'BullsEye', 'Selfie', 'Time', 'IFP']"
14:09:13 12:13:45,Rupam_Goswami,"@iFilmProject Moving towards post production in an hour! #IFP
#FilmIn50Hours",0,0,0,0,en,"Tezpur, India","['IFP', 'FilmIn50Hours']"
14:09:13 12:06:39,shanticschool,"IFP madness to get over in 28 hours. Pull up your socks and give your best SCS-ians.
We sure you all gonna nail it.

#IFP #FilmMaking #SCS",1,0,1,0,en,India,"['IFP', 'FilmMaking', 'SCS']"
14:09:13 11:35:06,parulmukhjia,@iFilmProject #Shooting #Time #Ends #Editing #Time #Begins #IFP :),0,0,0,0,und,,"['Shooting', 'Time', 'Ends', 'Editing', 'Time', 'Begins', 'IFP']"
14:09:13 11:18:39,VarunShihara,"Filmmaking is a miracle of collaboration. -James McAvoy
#IFP #iFilmProject #FilmIn50Hours @iFilmProject",0,0,1,0,en,INDIA,"['IFP', 'iFilmProject', 'FilmIn50Hours']"
14:09:13 11:07:57,VarunShihara,"O Yes.. shooting is almost complete... time for some sound composing
#IFP #FilmIn50Hours",0,0,0,0,en,INDIA,"['IFP', 'FilmIn50Hours']"
14:09:13 10:57:19,parulmukhjia,#Shooting #About #To #Finish #Still #Lots #Of #Work #Fun #Work #Excitement #Teamspirit #IFP :),0,0,0,0,qht,,"['Shooting', 'About', 'To', 'Finish', 'Still', 'Lots', 'Of', 'Work', 'Fun', 'Work', 'Excitement', 'Teamspirit', 'IFP']"
14:09:13 07:12:18,RapMaterialNY,"#myideaofprogress 'll be the Progress in Ma idea,#excited #adrenalinerush #pumping  #FilmIn50Hours #FilmIng #IFP Yo 6700 shorts HELL YEAH!",0,0,1,0,en,,"['myideaofprogress', 'excited', 'adrenalinerush', 'pumping', 'FilmIn50Hours', 'FilmIng', 'IFP']"
14:09:13 07:02:35,ArjavVyas,Good after noon....  Back to shoot! #FilmIn50Hours #IFP,0,0,0,0,en,,"['FilmIn50Hours', 'IFP']"
14:09:13 03:53:15,priyanshlamba,Starting with the shoot in another hour !! Recce and Casting done ! #FilmIn50Hours #IFP @iFilmProject http://t.co/UbaIlQVtB5,0,0,1,0,en,"New Delhi,India","['FilmIn50Hours', 'IFP']"
14:09:13 01:56:47,radhika_officia,The standingconference #ifp shoot. #myideaofprogress #filmin50hours #teamALFA https://t.co/O6NZN6Zpxw,0,0,1,0,en,,"['ifp', 'myideaofprogress', 'filmin50hours', 'teamALFA']"
14:09:13 01:54:22,pdegs10,lol Harshad's expression Started the #ifp shoot. #myideaofprogress #filmin50hours  #teamALFA https://t.co/NmDQDxYcxq,0,0,0,0,en,,"['ifp', 'myideaofprogress', 'filmin50hours', 'teamALFA']"
14:09:13 01:48:33,Sid__official,The standingconference #ifp shoot. #myideaofprogress #filmin50hours #teamALFA http://t.co/biqSj2gLPD,5,0,1,0,en,,"['ifp', 'myideaofprogress', 'filmin50hours', 'teamALFA']"
14:09:13 01:39:24,Sid__official,Started the #ifp shoot. #myideaofprogress #filmin50hours #teamALFA http://t.co/5slOaZUlHI,5,1,1,0,en,,"['ifp', 'myideaofprogress', 'filmin50hours', 'teamALFA']"
14:09:13 00:03:00,AllenChou,"Who remembers going to the Puck Building for #IFP? Good memories. 
 - http://t.co/IoODqQwso7 #NYC #Filmmaking",0,0,0,0,en,USA,"['IFP', 'NYC', 'Filmmaking']"
14:09:12 23:33:37,ShreyJadhav,"India Film Project already taking a toll! Lol! Sleepy but shoot calls! Daav chhe boss! :p 
#Filmin50Hours #IFP",0,0,1,0,en,"Sydney, New South Wales","['Filmin50Hours', 'IFP']"
14:09:12 20:32:00,bhawsheel,"@iFilmProject Scripting is that stage when you sit for hours and don't get any ideas. Hah! :|
#IFP mein aisa nahi ho sakta! #FilmIn50Hours.",0,0,1,0,en,"Mumbai, India","['IFP', 'FilmIn50Hours']"
14:09:12 18:53:22,PshycoPaaji,"#IFP Work nights 45 hours  to go..
#FilmIn50Hours http://t.co/eXAu717Oai",0,0,0,0,en,the Slytherin Common Room,"['IFP', 'FilmIn50Hours']"
14:09:12 17:49:16,Maaailen7,Libertad frenesí DO RE MI FA SOL LA SI eso es egresar para mi 🎶 #Promo14 #IFP http://t.co/Z0p5003AlL,1,0,2,0,es,,"['Promo14', 'IFP']"
14:09:12 17:48:23,shanticschool,48 hours of madness have already begun! #IFP #FilmMaking #MemoriesMaking http://t.co/69RdglFgUc,0,0,0,0,en,India,"['IFP', 'FilmMaking', 'MemoriesMaking']"
14:09:12 00:54:01,PassionRiver,"Who remembers going to the Puck Building for #IFP? Good memories. 
 - http://t.co/v0qo8ZMQ8H #NYC #Filmmaking",0,0,1,0,en,"Warren, NJ","['IFP', 'NYC', 'Filmmaking']"
14:09:11 15:30:34,VenFilmFest,@gabrielecapo The #IFP #IFW program looks wonderful (can't wait). Would like to invite you to #venfilmfest (press pass). Would this be ok?,0,1,1,0,en,United States,"['IFP', 'IFW', 'venfilmfest']"
14:09:11 14:20:43,shyamasounil,Jours J demain!! Putain j ai troooop hâte #IFP,0,0,0,0,fr,,['IFP']
14:09:11 11:05:58,Iancfp,#IFP good annual survey data in 95% of members said IFP membership improved their Financial Planning skills - result,0,0,0,0,en,England,['IFP']
14:09:11 04:41:43,Newsbreak_Lotus,#IFP's Narend Singh says proper discussions need to be held so that no loopholes will be found once the #dagga bill is passed #sabcnews,1,0,1,0,en,"Durban, South Africa","['IFP', 'dagga', 'sabcnews']"
14:09:11 04:40:16,Newsbreak_Lotus,#IFP's Narend Singh expresses delight over @ParliamentofRSA's reaction to discussions on the #Dagga Bill @salpatel786 #sabcnews @taresh_h,3,0,0,0,en,"Durban, South Africa","['IFP', 'Dagga', 'sabcnews']"
14:09:11 00:55:08,weare_thegotham,RT @gabrielecapo: The Independent Film Week program is here! #ifp #ifw #independentfilmweek #filmweek #ny #movies… http://t.co/uWzlZ2U0wh,3,0,5,0,en,New York,"['ifp', 'ifw', 'independentfilmweek', 'filmweek', 'ny', 'movies']"
14:09:10 20:50:24,gabrielecapo,The Independent Film Week program is here! #ifp #ifw #independentfilmweek #filmweek #newyork #movies… http://t.co/eXNkl7noJP,2,0,2,0,en,"Brooklyn, NY","['ifp', 'ifw', 'independentfilmweek', 'filmweek', 'newyork', 'movies']"
14:09:10 17:09:23,mzukisij,I don't see any #IFP representatives apha is http://t.co/Hl53axHeNZ,0,0,0,0,en,Khayelitsha cape town,['IFP']
14:09:10 16:03:28,ZahoorMinhas7,"@iamZHR
#SSG
#AFGAN
#IK
#URDU
#ZARBEAZAB
#ISG
#PAKARMY
#Wazerastan
#BANKIMOON
#BJP
#NEWS
#HOST
#SPEACH
#ICES
#NOORULMALKI
#BUDGET
#1920
#IFP",0,0,0,0,und,مظفرآباد آزاد کشمیر,"['SSG', 'AFGAN', 'IK', 'URDU', 'ZARBEAZAB', 'ISG', 'PAKARMY', 'Wazerastan', 'BANKIMOON', 'BJP', 'NEWS', 'HOST', 'SPEACH', 'ICES', 'NOORULMALKI', 'BUDGET', 'IFP']"
14:09:10 15:04:28,SarahEElson,Another great session from Michelle @SIISO22222. Look forward to catching you for a coffee and follow up at #IFP,3,1,0,0,en,Boston Spa - Yorkshire,['IFP']
14:09:10 13:00:41,AKTIV_Kurser,CSR - handler ikke kun om samvittighed http://t.co/mJYtrrP2D9 #CSR #Bæredygtighed #Konference #IFP #InstitutForPersonaleudvikling,0,0,0,0,da,"DK, EU, US, Asia, Africa ","['CSR', 'Bæredygtighed', 'Konference', 'IFP', 'InstitutForPersonaleudvikling']"
14:09:10 12:29:00,earlseptember,"Wonder if #IFP, @A_C_D_P, #AIC, #PAC &amp; @AgangSA would support the #BalekaMustGo motion of #NoConfidence. I think @NFP_Newsroom &amp; APC won't.",0,0,0,0,en,South Africa,"['IFP', 'AIC', 'PAC', 'BalekaMustGo', 'NoConfidence']"
14:09:10 07:58:50,IFPoker,#MatchPoker is #IFP's high-#skill variant to regular #Texas #Holdem #poker. It is truly a #mindsport and #gameofskill http://t.co/zM8ivzgG0K,1,0,0,0,en,Lausanne,"['MatchPoker', 'IFP', 'skill', 'Texas', 'Holdem', 'poker', 'mindsport', 'gameofskill']"
14:09:10 07:36:30,Mr_Jay_Mash,The #ANC want to #legalise #dagga. However only for Medical reasons. The #IFP and many others have long being... http://t.co/bNhYaZTsG9,0,0,0,0,en,"Benoni, South Africa","['ANC', 'legalise', 'dagga', 'IFP']"
14:09:10 03:01:55,JLC1956,#IFP. #Manuscripts. #SambandaSivacharya. One more feather in #Sanskrit scholar’s cap in #Puducherry - #TheHindu http://t.co/CZPZ5cyT4N,0,0,0,0,en,Paris (France),"['IFP', 'Manuscripts', 'SambandaSivacharya', 'Sanskrit', 'Puducherry', 'TheHindu']"
14:09:09 17:30:29,informedFP,#IFP have uploaded an #article today about whether you should talk #money with your #partner. Take at look here. http://t.co/6Bpf29Sk2Y,0,0,0,0,en,Hull and Leeds,"['IFP', 'article', 'money', 'partner']"
14:09:09 14:04:43,757LiveZA,#IFP Calls for Independent Investigation Into - http://t.co/GXt2Whyt8Y http://t.co/VkeH0W2qss,0,0,0,0,en,South Africa,['IFP']
14:09:09 08:34:59,enrich_ed,First #IFP session for 2014 http://t.co/566CRPqf8c,1,0,0,0,en,"Godalming, England",['IFP']
14:09:09 06:14:00,vinaykumar1234,"Heroes aren't born all the way, they all are made ..!! #IFP #pre_production — feeling heroic",0,0,0,0,en,,"['IFP', 'pre_production']"
14:09:08 12:03:19,novan_alif1,"Jangan pernah menyepelekan apapun
 yang telah kamu miliki, karena
 mungkin yang kamu miliki itu sangat
 diinginkan oleh orang lain.

#ifp",0,2,1,0,in,,['ifp']
14:09:08 11:18:03,SABananaRep,"Can you imagine if the #DA, #IFP or god forbid the #EFF ever had their own private armies #MK style. Snot and trane from the #ANC big, BIG!",0,0,0,0,en,South Africa,"['DA', 'IFP', 'EFF', 'MK', 'ANC']"
14:09:08 04:51:01,schuksshabalala,"So we can have them dancing nude for us RT ""@Newsbreak_Lotus: #IFP leader Mangosuthu Buthelezi has challenged all South Africans to promote",0,0,0,0,en,Cape Town,['IFP']
14:09:08 04:49:20,AskJohnS,@Newsbreak_Lotus #IFP this is a custom you want to continue. Surely it against the constitution. Modern morals and women in particular,0,0,0,0,en,South Africa,['IFP']
14:09:08 04:45:39,AskJohnS,"@Newsbreak_Lotus #IFP how sexist. Why not have all the maidens sit around while semi naked young boys dance for them, sorry that sexist too!",0,0,0,0,en,South Africa,['IFP']
14:09:08 04:32:04,POWER987News,"#ANC and #IFP slam attacks on members
Read more on...
http://t.co/XXVj7TJ426 http://t.co/gRJmFNy2hK",0,0,0,0,en,"Johannesburg, South Africa","['ANC', 'IFP']"
14:09:08 04:24:12,Newsbreak_Lotus,#IFP leader Mangosuthu Buthelezi has challenged all South Africans to promote the value of honouring women #ReedDance #sabcnews @Leko3,8,1,4,0,en,"Durban, South Africa","['IFP', 'ReedDance', 'sabcnews']"
14:09:07 20:05:33,757LiveZA,"#IFP, ANC officials attacked in KZN - Citizen http://t.co/hNT4uhtYyf",0,0,0,0,en,South Africa,['IFP']
14:09:07 19:59:36,757LiveZA,"#IFP, ANC officials attacked in KZN - Citizen http://t.co/rbTp4DArGJ",0,0,0,0,en,South Africa,['IFP']
14:09:06 18:54:53,vinaykumar1234,Done with team tag for #IFP ( India Film Project ) ...  Shashank  &amp; Naveen  ella Nim myale bittd pa .!! Ee film... http://t.co/kYltqkVqk1,0,0,0,0,en,,['IFP']
14:09:06 06:22:04,xakazisa,"I mini bus egcwele ama lunga e NFP aphuma eNancefield hostel, ngokukhululeka nje can KwaMashu hostel learn political tolerance la ? #ifp",0,0,0,0,in,SOWETO JHB / EMSINGA NF,['ifp']
14:09:06 04:07:27,jonzobrist,I may have brought in the biggest and best pizzas ever to work #IFP http://t.co/x1xMCISu5f,0,0,0,0,en,"Seattle, WA",['IFP']
14:09:05 21:41:16,carlybranscum,"IT'S FRIDAY, PEOPLE. Love getting group texts from BroDad! #IFP @ThatSassyBagel",0,0,1,0,en,,['IFP']
14:09:05 13:45:48,informedFP,This month #IFP have been asked to write an #article about 'The 5 Best Tax Saving Investments'. Keep your eye out! #bespoke #tips #advice,0,0,1,0,en,Hull and Leeds,"['IFP', 'article', 'bespoke', 'tips', 'advice']"
14:09:04 18:16:44,AskGregory,"""@eNCAnews
WATCH:
Helen Zille speaks at Pretoria High Court
http://t.co/vwnMz1yWkg #SpyTapes""
Good show @helenzille #DA #EFF #UDM #IFP #ACDP",0,0,0,0,en,"Pretoria, South Africa","['SpyTapes', 'DA', 'EFF', 'UDM', 'IFP', 'ACDP']"
14:09:04 16:09:27,RajeshJantilal,Has #ANC #DA #EFF #IFP others issued a condemnation of South Africa refusing #DalaiLama visa?If not now there's one reason not to vote?Aluta,0,0,0,0,en,"Durban,South Africa","['ANC', 'DA', 'EFF', 'IFP', 'DalaiLama']"
14:09:03 19:37:35,Freddy_Roy,"@moreandless : en effet, ni J-B Legavre ni Pascal Dauvin ne sont sur Tweeter. En revanche, Pascal publie son HDR dans un mois ! #Uvsq #Ifp",0,0,0,0,fr,#Vendée #Nantes #Paris,"['Uvsq', 'Ifp']"
14:09:03 11:24:08,theotherdrexel,"It's a Blessing 2 b able 2 hve ""me time"" in the A.M. b 4 work or anything else in the day. Jus U &amp; The Lord. #IFP #metime #meNTheLord",0,0,2,0,en,"Bartow, FL","['IFP', 'metime', 'meNTheLord']"
14:09:03 11:19:26,theotherdrexel,5K+ done😅😜👏 3.92 miles. #IFP #ThatDudeRunning Va. Blvd office time this morning 😄,0,0,1,0,en,"Bartow, FL","['IFP', 'ThatDudeRunning']"
14:09:03 11:18:17,thetimebank,Damian's Feedback from latest #IFP branch presentation-64% good &amp; 36% excellent! - looking forward to disappointing at Manchester next week!,0,1,0,0,en,Hereford,['IFP']
14:09:02 20:25:10,CandescentFilms,"What's on ur agenda for Sept? Festivals? Grant Writing? Premieres? #IFP Week? Here's ours: 
http://t.co/rp6oy6VusT http://t.co/kPgIKyBvfT",0,0,1,0,en,"New York, NY",['IFP']
14:09:02 12:51:09,ebruhelvacioglu,"#dervişzaim #ifp
#keşkehepyatarakçalışsam
👽 http://t.co/C1yMbeLeiD",1,0,3,0,und,,"['dervişzaim', 'ifp', 'keşkehepyatarakçalışsam']"
14:09:02 09:51:44,informedFP,Morning! #IFP have recently reformed our 'Client Area' on our #website. Take a look and tell us what you think :-) http://t.co/lRY5aMsPMq,2,1,0,0,en,Hull and Leeds,"['IFP', 'website']"
14:09:01 13:42:24,AKTIV_Kurser,Undgå konflikter på arbejdspladsen http://t.co/8GIi82BbB4 #Konflikthåndtering #Konference #InstitutForPersonaleudvikling #IFP,0,0,0,0,da,"DK, EU, US, Asia, Africa ","['Konflikthåndtering', 'Konference', 'InstitutForPersonaleudvikling', 'IFP']"
14:09:01 13:40:49,AKTIV_Kurser,Invitation til Den Store Sundhedskonference 2015 http://t.co/EaUNIvqKRH #Sundhed #DenStoreSundhedskonference2015 #IFP #PUKhealthcare,0,0,0,0,da,"DK, EU, US, Asia, Africa ","['Sundhed', 'DenStoreSundhedskonference2015', 'IFP', 'PUKhealthcare']"
14:08:31 22:06:09,MasterUnicAssas,A la découverte de http://t.co/e4avxmGIsW : l'histoire de 16 étudiants de l'#IFP partis étudier à l'étranger !,3,1,2,0,fr,"Paris, France",['IFP']
14:08:31 19:16:21,Channel_Az,"I laughed &amp; reminded him that son, often times you have to give the Lord a Shabok praise. @VelleMarvels #IFP",1,1,1,0,en,"Phoenix, Az.",['IFP']
14:08:30 12:29:11,WeekendArgus,#IFP politician mourned by hundreds -  |News | http://t.co/L0AbXxM1es http://t.co/wg7lkDVBly,0,0,0,0,en,"Cape Town, South Africa",['IFP']
14:08:30 11:06:09,sbo_zitha,"It very sad to learn about the passing of former #IFP dep chair &amp; uthukela mayor. #RIP Stanley Dladla, one of #NFP senior leaders.",0,0,0,0,en,"Durban, South Africa","['IFP', 'RIP', 'NFP']"
14:08:29 12:24:47,DCoeffier,"Ca rappelle l'#IFP RT @PaulLarrouturou Attention, @Macron_Emmanuel est un faux, son vrai compte est @EmmanuelMacron.",0,1,0,0,fr,Morbihan,['IFP']
14:08:29 08:14:55,Festivalists,Speaking of industry &amp; inovation MT @IFNFilm #IFP Conference passes are now on sale http://t.co/nG7dI8t1Ce  | via @NYMediaCenter,1,0,2,0,en,,['IFP']
14:08:29 07:47:06,MasterUnicAssas,#FF spécial #Assas #IFP @VersionIfp @AssasTwits @mediasetsacados @MediasMond !,1,1,1,0,fr,"Paris, France","['FF', 'Assas', 'IFP']"
14:08:28 20:36:37,IFNFilm,Filmmakers: #IFP Conference passes are now on sale http://t.co/tDigwXYsu4 | via @NYMediaCenter cc @_Festivalists_ @ZooppaEU #nyc,2,0,2,0,en,,"['IFP', 'nyc']"
14:08:28 19:12:14,MargaretLogan6,#IFP amazed to see Prince Buthelezi turned 86 today. And still fighting the good fight in Parly! Respect and Happy Birthday to you sir.,0,0,0,0,en,"Kloof, South Africa",['IFP']
14:08:28 12:38:45,AKTIV_Kurser,Forberedelse forbedre din præstation http://t.co/UAko5SuIpO #Præsentationsteknik #Konference #IFP #InstitutForPersonaleudvikling,0,0,0,0,da,"DK, EU, US, Asia, Africa ","['Præsentationsteknik', 'Konference', 'IFP', 'InstitutForPersonaleudvikling']"
14:08:28 10:55:01,ifp_world,Just TEN Days to go for registrations to end. When are you registering? #IFP http://t.co/oZHa9PEyuE,0,0,0,0,en,"Mumbai, India",['IFP']
14:08:27 18:00:14,JakselBrothers,"What a honor to be with silvester Stallone in the current muscle fitness magazine!
#silvesterstallone #fitness #fitfam #gym #Hollywood #ifp",1,2,0,0,en,4052 Basel,"['silvesterstallone', 'fitness', 'fitfam', 'gym', 'Hollywood', 'ifp']"
14:08:27 16:03:44,BenQBusinessUK,"BenQ RP700+ is back in stock @SteljesEdn - advanced 70"" #IFP. LowBlueLight  &amp; multi channel/device support. #avtweeps http://t.co/J7pVeGMCMq",2,0,0,0,en,UK,"['IFP', 'avtweeps']"
14:08:27 15:04:30,Kleva_Black,"#IFP  leader Mangosuthu Buthelezi turned 86 on Wednesday, his party said.",0,0,0,0,en,Cape Town,['IFP']
14:08:27 14:11:00,Maaailen7,1 mes #BARILOCHE ♡  #PROMO14 #IFP,0,0,1,0,und,,"['BARILOCHE', 'PROMO14', 'IFP']"
14:08:27 12:37:34,757LiveZA,#IFP wishes Buthelezi on 86th birthday - Independent Online http://t.co/80He5I9ytb,0,0,0,0,en,South Africa,['IFP']
14:08:27 11:05:20,TheCitizen_News,#IFP wishes Mangosuthu #Buthelezi well on 86th birthday (Pic Sapa) http://t.co/CkUshi95BA http://t.co/XgfQi8FgQE,1,1,0,0,en,South Africa,"['IFP', 'Buthelezi']"
14:08:27 10:55:03,JacaNews,#IFP wishes Buthelezi well on 86th birthday http://t.co/8iIwa0qzvf http://t.co/MI9Yfy7c1y,1,0,2,0,en,Midrand,['IFP']
14:08:27 08:54:45,NjUhuruMapapu,"Today in 1928- Chief #MangosuthuButhelezi, leader of the #IFP and former Minister of Home Affairs, is #born.",0,0,1,0,en,"Reading, England","['MangosuthuButhelezi', 'IFP', 'born']"
14:08:26 11:05:05,IFPMagazine,English Cottage Fires Raise Awareness of Arson Risk : News from IFP Magazine http://t.co/Yk1vKQRi6w #NewsfromElsewhere #ifp #ifpmag...,0,0,0,0,en,United Kingdom,"['NewsfromElsewhere', 'ifp', 'ifpmag']"
14:08:26 05:17:49,PoliticsZA,"Aug 26, 1928: Gatsha Buthelezi, Life-time ruler of the #IFP and former minister home affairs, escaped his mothers womb.",1,0,0,0,en,South Africa,['IFP']
14:08:25 21:17:42,creedmoria,Fairytales do come true...#indiefilm #sbde #stefdawson #creedmoria #indiegogo #IFP http://t.co/VMfj4uD1Uj,0,1,1,0,en,"Brooklyn, NY","['indiefilm', 'sbde', 'stefdawson', 'creedmoria', 'indiegogo', 'IFP']"
14:08:25 00:00:03,CarlosDivanna,@IFPreformista @QuiqueAntun @Fmartinez26  Felicitamos al Dr. Frank Martinez por su designación al frente del #IFP. Éxitos!,3,0,2,0,es,"La Romana, Dominican Republic.",['IFP']
14:08:23 17:57:44,javura,Time to #legalize use of Prescription #medicalmarijuana by #cancerpatients like the late southafrican #IFP legislator Mario Oriani-Ambrosini,0,0,0,0,en,help compass lost in CapeTown ,"['legalize', 'medicalmarijuana', 'cancerpatients', 'IFP']"
14:08:23 14:39:09,757LiveZA,#IFP: Probe Youth Ambassadors programme - News24 http://t.co/5EBT6HHE8F,0,0,0,0,en,South Africa,['IFP']
14:08:23 13:08:27,757LiveZA,#IFP: Probe Youth Ambassadors programme - News24 http://t.co/xbDHrCPewM,0,0,0,0,en,South Africa,['IFP']
14:08:23 11:49:48,Mothibi_Phosa,"@mbuyujr @palesamorudu: So, Parly will move again should #IFP or #DA. This is obviously absurd.",0,0,0,0,en,"Glen Marais, Kempton Park","['IFP', 'DA']"
14:08:23 08:03:39,THPondy,Book chronicles the #Bhakti movement #EFEO #IFP #Puducherry http://t.co/KTAyrWhJ0L,0,0,0,0,en,Puducherry,"['Bhakti', 'EFEO', 'IFP', 'Puducherry']"
14:08:23 04:36:15,GivenMahwayi,"The #DA is busy wth spy tapes against Zuma &amp; #EFF is on Nkandla #PayBackTheMoney on Zuma too, wish #IFP can deal wth the rape case",0,0,0,0,en,"Valdezia, Limpopo, SA","['DA', 'EFF', 'PayBackTheMoney', 'IFP']"
14:08:22 13:41:22,JakselBrothers,#AlbanianPower #balkan #kosovo #peja #prishtina #albania #balkanpeople #jaksel #fitnessmotivation #fitnessmodel #ifp http://t.co/vGA0guebje,0,2,5,0,qme,4052 Basel,"['AlbanianPower', 'balkan', 'kosovo', 'peja', 'prishtina', 'albania', 'balkanpeople', 'jaksel', 'fitnessmotivation', 'fitnessmodel', 'ifp']"
14:08:22 12:28:42,AKTIV_Kurser,Konflikthåndtering - løsninger giver trivsel http://t.co/hnS9rAn7sW #Konflikthåndtering #Løsningsorienteret #Konference #IFP,0,0,0,0,da,"DK, EU, US, Asia, Africa ","['Konflikthåndtering', 'Løsningsorienteret', 'Konference', 'IFP']"
14:08:22 10:56:30,AKTIV_Kurser,High performance teams - spil til hinandens styrker http://t.co/2iunSQBK7B #HighPerformanceTeams #Konference #IFP,1,0,0,0,da,"DK, EU, US, Asia, Africa ","['HighPerformanceTeams', 'Konference', 'IFP']"
14:08:21 18:48:51,SpotlightGP,@ParliamentofRSA  @EconFreedomZA @MyANC_ @CNN @News24 @Glitz4455 @IFP I warned them when they did this to ThaboMbeki. Said: M.Buthelezi #IFP,0,0,0,0,en,South Africa,['IFP']
14:08:21 17:12:16,MsianaMhlana,"#IFP president Mr M.Buthelezi I salute you,I take off my hat,you are right on point,not to say I give a round of applause to #EFF for that",0,0,0,0,en,eMakhaya ,"['IFP', 'EFF']"
14:08:20 18:52:59,GlarezH,"No ts Like #IFP!  ""@PaidUpGP: #OrlandoPirates is like THE #ANC, it lets us down n doesn't deliver but we still support it. #PiratesFan ♡""",1,0,1,0,en,,"['IFP', 'OrlandoPirates', 'ANC', 'PiratesFan']"
14:08:20 17:19:18,MagnificentSA,"so that same #IFP MP Mario Ambrosini who publicly expressed his love for dagga, committed suicide?",0,0,0,0,en,South Africa,['IFP']
14:08:20 12:21:06,AKTIV_Kurser,Slå igennem med dine budskaber med kreativ og autentisk ledelseskommunikation http://t.co/tLr3sniiA5 #Konference #IFP #Kommunikation,1,0,1,0,da,"DK, EU, US, Asia, Africa ","['Konference', 'IFP', 'Kommunikation']"
